Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:02:26, 27.38,  0.44, -0.45,  1.17, 21.81, 11.43,-24.20,-19.67, 19.22,-45.60,-23.96,-879.31; 35.42,  0.19, -0.56,  1.44, 54.44,  4.35,-22.44,-21.02,  7.17,-44.67,-11.92,-213.31
Uptime 00:02:26, 27.33, -0.03, -0.39,  1.07,-33.04,-74.16,-25.60,-19.98, -1.29,-49.26,-32.83,-882.61; 35.42, -0.00, -0.55,  1.44,-23.91,-53.28,-44.79,-20.93, -0.13,-47.22,-18.42,-219.09
Uptime 00:02:26, 27.33,  0.79, -1.10,  1.02,-37.90, -2.88,-10.75,-40.53, 27.75,-53.77,-33.08,-883.97; 35.52,  0.63, -1.26,  1.28, 40.88,  7.13,-57.55,-41.48, 19.38,-42.05,-17.56,-226.34
Uptime 00:02:26, 27.38, -0.24, -0.66,  1.07, 98.06, 96.07,-87.42,-30.85,-10.65,-41.20,-20.35,-894.98; 35.42, -0.43, -0.47,  1.03, 74.91,  8.05,-42.03,-22.65,-20.59,-32.42,-15.80,-231.64
Uptime 00:02:26, 27.38,  0.25, -0.33,  1.14,118.58,-53.52,-101.20,-15.90, 11.79,-25.82,-26.89,-907.94; 35.52,  0.85,  0.04,  1.61,118.74,-115.42,-58.15,  1.28, 27.94,-16.85,-30.52,-239.08
Uptime 00:02:27, 27.33,  0.67, -0.56,  0.92, 39.69,-57.69,-21.17,-26.21, 31.75,-20.89,-34.16,-910.62; 35.52,  0.39, -0.34,  0.95, 54.51,-122.32,-22.65,-18.48, 21.01,-10.10,-45.55,-241.96
Uptime 00:02:27, 27.33,  0.16, -0.24,  0.94, 49.78, 31.51,-101.25,-14.00,  9.40,-14.46,-29.69,-923.69; 35.52,  0.21, -0.01,  1.02, 37.48,-87.85,-72.38, -0.46, 11.86, -5.17,-55.99,-251.29
Uptime 00:02:27, 27.38,  0.42, -0.33,  1.09,-21.42, -4.08,-62.64,-15.78, 20.30,-17.13,-30.00,-931.58; 35.42,  0.50, -0.26,  1.07, 24.76, 16.81,-39.95,-12.30, 24.44, -2.25,-53.28,-256.33
Uptime 00:02:27, 27.33,  0.29,  0.36,  0.88, 29.31,-52.75, -7.71, 21.40, 17.12,-12.74,-36.26,-932.55; 35.42,  0.61,  0.14,  0.71, 45.66,-34.96, 12.40,  8.73, 40.10,  3.61,-57.33,-254.76
Uptime 00:02:27, 27.33,  0.14,  0.09,  0.88,  3.09, 21.54,-31.55,  5.64,  9.00,-11.98,-32.99,-936.62; 35.42,  0.54,  0.10,  0.74, 14.02,  4.87,-43.20,  6.14, 36.05,  5.43,-56.29,-260.34
Uptime 00:02:27, 27.33,  0.32,  0.26,  0.94,-13.06,  1.14, 35.53, 14.72, 17.98,-13.06,-32.55,-932.14; 35.42,  0.63,  0.31,  0.66,-13.81,  1.64, 74.95, 19.09, 40.98,  4.00,-55.78,-250.89
Uptime 00:02:27, 27.28, -0.13,  0.14,  0.81,-10.80, 31.37, -0.62,  9.69, -9.29,-13.94,-27.84,-932.22; 35.42,  0.25, -0.02,  0.70,-40.04, 67.24, -8.82, -1.74, 19.86, -1.06,-46.76,-252.00
Uptime 00:02:27, 27.33,  0.17, -0.01,  1.09,-36.08, 26.13, 12.54, -0.78,  9.05,-18.20,-24.19,-930.62; 35.52,  0.29, -0.18,  1.23,-35.46, 51.96,-36.80, -8.00, 13.22, -5.65,-39.57,-256.71
Uptime 00:02:28, 27.38, -0.52, -1.35,  0.73, -5.84, 44.79, -3.75,-56.54,-18.76,-19.69,-17.80,-931.09; 35.33,  0.36, -0.44,  1.00, 35.20,-10.78, 13.46,-22.41, 18.40, -1.64,-40.48,-255.02
Uptime 00:02:28, 27.33, -0.03, -0.18,  1.05, 11.28, 16.41,-27.55, -9.72, -1.86,-18.10,-15.38,-934.56; 35.42,  0.38, -0.06,  0.85,-23.50, 18.28,-14.70, -3.85, 23.71, -4.58,-37.89,-256.87
Uptime 00:02:28, 27.28,  0.23,  0.67,  1.07, 11.74,-45.36, 71.03, 31.43, 10.34,-15.63,-20.97,-925.47; 35.42,  0.53,  0.84,  0.69, 26.48,-73.22,143.49, 43.84, 26.03, -0.29,-46.84,-238.50
Uptime 00:02:28, 27.42,  0.30,  0.51,  0.67, 27.64, 54.71, 33.88, 34.62, 19.34,-11.21,-14.18,-921.20; 35.42,  0.61,  0.36,  0.66,-23.41, 60.37,-11.96, 21.77, 39.10, -2.74,-39.23,-240.01
Uptime 00:02:28, 27.38,  0.24, -0.10,  1.10,-46.78, 12.65,  5.53, -5.03, 12.11,-17.01,-12.54,-920.49; 35.33,  0.31, -0.37,  1.30,-38.78, 44.48,-63.77,-15.44, 12.86, -7.90,-33.08,-248.24
Uptime 00:02:28, 27.42, -0.54, -1.18,  0.93, 50.68, 51.11,-33.54,-47.58,-19.76,-11.36, -5.58,-924.71; 35.24,  0.34, -0.36,  0.86, 42.35,-17.31, -4.91,-21.25, 20.25, -2.94,-34.96,-248.86
Uptime 00:02:28, 27.28, -0.03, -0.30,  1.02, 35.45,-41.81,-36.36,-16.35, -1.66, -7.08,-10.60,-929.30; 35.33,  0.46,  0.08,  0.91,-16.36,-12.14,-19.08,  4.69, 26.67, -4.80,-36.29,-251.26
Uptime 00:02:28, 27.33, -0.00,  0.71,  1.12,  5.61,-42.01, 48.61, 32.41, -0.12, -5.59,-15.65,-923.07; 35.33,  0.50,  0.66,  0.72, 16.76,-83.31,115.61, 36.85, 27.14, -1.87,-46.56,-236.46
Uptime 00:02:29, 27.47, -0.24,  1.10,  0.93, 16.04, 29.99, 37.06, 48.74, -9.49, -2.50,-11.42,-918.37; 35.33,  0.40,  0.05,  0.57,-57.56, 62.58,  7.50,  4.39, 34.56, -8.91,-38.53,-235.51
Uptime 00:02:29, 27.38,  0.34,  0.26,  0.91,-30.22,-17.41, 24.12, 15.21, 19.85, -5.91,-13.75,-915.30; 35.42,  0.53, -0.57,  1.30,-30.88, 61.67,-53.26,-22.10, 20.64,-12.98,-30.56,-242.22
Uptime 00:02:29, 27.38,  0.09, -1.28,  0.96, 12.94, 84.28,-66.61,-52.91,  3.31, -5.24, -3.06,-923.76; 35.42,  0.38, -0.45,  0.97, 21.09, -3.92,-42.35,-23.40, 19.48,-10.55,-30.83,-247.64
Uptime 00:02:29, 27.38,  0.08, -0.46,  1.09,  2.45, -4.68,-51.49,-22.67,  3.73, -5.28, -3.65,-930.30; 35.52,  0.22, -0.04,  1.20,  3.70,-26.10,-52.77, -1.78, 10.24, -9.91,-33.66,-254.34
Uptime 00:02:29, 27.38, -0.65, -0.04,  1.12, 57.46,-12.13, -2.67, -1.99,-30.18,  1.88, -4.47,-930.64; 35.42,  0.20,  0.15,  1.23, 33.26,-33.77, 28.60,  7.04,  9.08, -5.46,-37.34,-250.74
Uptime 00:02:29, 27.33, -0.15, -0.10,  1.02, 10.15,-25.26,-44.56, -5.40, -8.35,  3.02, -7.41,-936.39; 35.52,  0.43, -0.05,  0.92,-35.18, -2.64,-33.96, -3.09, 25.02, -9.86,-37.43,-255.12
Uptime 00:02:29, 27.42,  0.06,  0.18,  1.02,-20.89,-36.83, 40.09,  9.74,  3.21,  0.57,-11.87,-931.34; 35.71,  0.39,  0.25,  1.11,-11.99,-84.46, 57.88, 12.12, 19.11,-10.90,-47.49,-247.83
Uptime 00:02:29, 27.38,  0.01, -0.24,  1.01,-24.34, -2.31,-13.26,-13.40,  0.61, -2.76,-11.94,-933.03; 35.52,  0.31, -0.32,  1.02,-45.23, 16.31,-29.12,-16.82, 16.13,-16.70,-44.82,-251.56
Uptime 00:02:30, 27.47,  0.37,  0.07,  1.15,-18.25,-10.66, 22.46,  3.36, 17.91, -4.89,-13.37,-930.20; 35.66,  0.46,  0.13,  1.39, 63.99, 32.89, 44.54,  5.12, 18.25, -8.36,-40.23,-245.94
Uptime 00:02:30, 27.42,  0.21, -0.03,  1.49,-76.45,-50.92,-22.50, -1.10,  7.98,-14.26,-19.55,-933.04; 35.66,  0.22,  0.15,  1.47,-71.88, 18.86,-91.00,  5.97,  8.57,-16.95,-37.26,-257.41
Uptime 00:02:30, 27.42, -0.27, -0.35,  1.00,-41.20,  5.22, -9.95,-18.79,-14.48,-19.56,-18.21,-934.32; 35.52, -0.10, -0.41,  1.20,-116.22, 12.26, 22.69,-19.01, -4.56,-31.68,-34.88,-254.48
Uptime 00:02:30, 27.38,  0.08, -0.62,  1.08,-74.23,-30.75,-37.75,-29.89,  3.63,-28.93,-21.72,-939.08; 35.52,  0.03, -0.61,  1.18,-75.64, -8.01, -7.78,-27.34,  1.50,-40.93,-35.20,-255.46
Uptime 00:02:30, 27.42,  0.22, -0.88,  1.08,  1.92, -5.84, -3.86,-38.61,  8.81,-28.89,-22.18,-939.57; 35.71,  0.19, -0.87,  1.07,-54.14,-10.07, -6.86,-38.59,  7.82,-47.57,-35.90,-256.33
Uptime 00:02:30, 27.42,  0.28, -0.42,  1.08,  9.13, -8.56,  5.44,-20.67, 13.49,-27.58,-23.08,-938.87; 35.66,  0.35, -0.57,  1.41, -7.52, 10.93,-31.55,-21.49, 12.84,-47.99,-34.06,-260.37
Uptime 00:02:30, 27.52, -0.27, -0.37,  1.42,-20.39,-33.75, 31.93,-14.30,-10.41,-29.83,-26.58,-934.85; 35.71, -0.33, -0.84,  1.57,-63.81,-64.87,-41.90,-27.70,-10.46,-55.47,-41.18,-265.65
Uptime 00:02:30, 27.47,  0.55, -0.71,  1.08, -5.04,-54.63, -3.14,-30.26, 22.89,-30.46,-33.25,-935.24; 35.71,  0.33, -1.28,  1.34, 10.89,-23.07, 30.52,-42.73, 10.21,-53.87,-43.41,-261.80
Uptime 00:02:31, 27.52,  0.31, -0.46,  1.04,  7.08, 61.83,-66.09,-22.89, 15.43,-29.42,-25.14,-943.70; 35.75, -0.07, -0.65,  1.17, 20.33, 31.51, -3.41,-28.97, -2.88,-50.82,-38.53,-262.24
Uptime 00:02:31, 27.47,  0.46, -0.72,  1.58,-44.98,-11.40,  4.26,-23.53, 15.02,-34.86,-26.34,-943.16; 35.75, -0.02, -1.07,  1.58,-37.72, 11.41, -2.03,-34.15, -0.65,-55.14,-36.34,-262.49
Uptime 00:02:31, 27.52,  0.44, -0.76,  0.99,  6.13, -4.78, 20.84,-35.04, 19.49,-34.05,-26.84,-940.35; 35.71,  0.13, -1.17,  1.36, 42.16, -0.67, -2.83,-40.56,  4.05,-49.27,-35.78,-262.88
Uptime 00:02:31, 27.38,  0.36, -0.59,  0.77, 47.13, 27.90, 43.64,-34.95, 20.08,-28.25,-23.26,-934.85; 35.80,  0.12, -0.53,  1.32, 11.51, 17.15, -5.55,-21.66,  4.65,-47.30,-33.04,-263.57
Uptime 00:02:31, 27.42,  0.58, -0.71,  1.37,-17.04,-51.53, 10.29,-25.50, 20.74,-30.30,-29.57,-933.56; 35.80,  0.13, -1.09,  1.59,-27.01,-37.56, -5.67,-34.39,  3.84,-50.38,-37.10,-264.29
Uptime 00:02:31, 27.47,  0.39, -0.60,  1.00, 10.97, 14.65,-68.38,-29.09, 18.48,-28.89,-27.50,-942.38; 35.75,  0.03, -0.95,  1.23, 35.17, 30.80, -0.56,-37.82,  1.25,-45.68,-32.49,-264.36
Uptime 00:02:31, 27.42,  0.30, -0.38,  1.06,-21.96, 22.22,-96.97,-18.92, 15.12,-31.42,-24.48,-954.69; 35.75,  0.24, -0.41,  1.61,-18.54,-20.61,-26.93,-14.05,  8.41,-47.36,-34.57,-267.78
Uptime 00:02:31, 27.52,  0.36, -0.84,  1.21, -8.86,  8.83, 21.51,-33.56, 13.74,-32.56,-23.18,-951.98; 35.80,  0.10, -1.31,  1.25,-12.22, 16.32, 12.85,-46.33,  3.14,-48.84,-31.93,-266.16
Uptime 00:02:32, 27.52,  0.25, -0.65,  1.01, 12.99, 17.98, 33.03,-32.16, 11.80,-30.92,-20.70,-947.75; 35.66,  0.15, -0.91,  1.29, 28.97,-45.89,-23.20,-35.16,  5.55,-44.94,-37.16,-269.13
Uptime 00:02:32, 27.38, -0.12, -0.11,  1.47, -1.41, -7.20, 80.87, -4.44, -4.64,-30.56,-21.08,-937.56; 35.75, -0.34, -0.61,  1.83,-40.78,-71.22, 10.30,-18.24, -9.92,-49.44,-45.01,-267.84
Uptime 00:02:32, 27.52,  0.11, -1.05,  1.37, 12.50, 27.49,-16.91,-37.51,  3.51,-29.16,-17.33,-939.70; 35.75, -0.07, -1.70,  1.64, 29.05, 41.30,  0.48,-45.93, -1.63,-45.78,-38.98,-267.78
Uptime 00:02:32, 27.52,  0.20, -0.35,  0.94,-13.94,-32.39, -8.50,-20.02, 11.08,-30.73,-21.27,-940.78; 35.75, -0.16, -0.42,  1.11, 38.27,-46.47, 32.40,-20.73, -7.70,-40.48,-43.87,-263.63
Uptime 00:02:32, 27.56,  0.64, -0.65,  1.50,-14.03, 23.34, 20.05,-21.80, 21.44,-32.28,-18.39,-938.26; 35.75,  0.23, -0.98,  1.46,-65.81, 31.50, 85.56,-33.72,  7.39,-48.47,-39.25,-252.85
Uptime 00:02:32, 27.47,  0.35, -0.78,  1.09, 26.76, 63.23, 31.41,-34.34, 14.49,-28.94,-10.32,-934.21; 35.85,  0.03, -1.05,  1.45, 31.00, 45.28, 17.09,-36.04,  0.92,-44.30,-32.76,-250.64
Uptime 00:02:32, 27.52,  0.06, -0.46,  1.29, 35.45,-27.56, 64.55,-19.73,  2.43,-24.38,-13.56,-926.07; 35.85, -0.29, -0.44,  1.62,-10.71,-27.59, 30.40,-14.88, -9.68,-45.04,-35.32,-246.81
Uptime 00:02:33, 27.52,  0.47, -1.07,  1.67, 48.24,-83.69,-35.54,-31.55, 13.45,-18.56,-23.90,-930.55; 35.75, -0.02, -1.54,  1.63,-30.91,-35.56,  9.35,-43.41, -0.53,-48.82,-38.99,-245.63
Uptime 00:02:33, 27.47,  0.24, -0.59,  0.67, -4.52, 27.80,-63.75,-39.49, 15.40,-19.55,-20.24,-938.71; 35.75,  0.01, -0.52,  0.77, 50.73,  0.06, 15.20,-33.92,  0.35,-42.16,-38.21,-243.69
Uptime 00:02:33, 27.47,  0.68, -0.76,  1.60, -2.60,-20.08, -4.78,-23.59, 20.98,-19.95,-22.73,-939.31; 35.75,  0.22, -1.09,  1.74,-44.78, 27.45, 25.09,-31.82,  6.26,-47.48,-34.18,-240.53
Uptime 00:02:33, 27.56, -0.42, -0.75,  0.74,  3.40, 49.80, 76.43,-41.37,-21.84,-19.96,-15.69,-929.68; 35.75,  0.11, -0.76,  0.76, 64.96, -6.46, -6.79,-44.72,  5.93,-39.41,-34.41,-241.38
Uptime 00:02:33, 27.52,  0.59, -0.45,  1.70,  5.83,-117.30, 11.06,-13.91, 18.61,-19.10,-30.58,-928.26; 35.75,  0.04, -0.92,  1.72,-42.75,-91.72, 10.59,-28.08,  1.25,-44.58,-45.35,-240.02
Uptime 00:02:33, 27.56,  0.34, -0.74,  0.67,-52.81,  6.28,-54.17,-44.49, 19.16,-26.13,-29.58,-935.08; 35.75, -0.02, -0.86,  0.66, 24.25, -1.63, 15.87,-52.41, -1.05,-41.75,-44.62,-238.02
Uptime 00:02:33, 27.52,  1.15, -0.91,  1.67, -9.18,-34.60,  0.63,-24.15, 31.29,-27.23,-33.88,-935.00; 35.66,  0.69, -0.95,  1.80,-46.13, 21.70,  5.43,-26.32, 18.79,-47.13,-41.42,-237.33
Uptime 00:02:33, 27.52, -0.50, -0.77,  0.53,-15.55, 37.40, 94.08,-46.54,-28.17,-29.56,-27.95,-922.96; 35.75, -0.28, -0.70,  0.61, 27.87, 55.94, 50.17,-46.14,-16.63,-43.62,-33.25,-230.91
Uptime 00:02:34, 27.61,  0.33, -0.69,  1.98, 77.37,-86.54,-19.04,-19.08,  9.01,-19.80,-38.26,-925.36; 35.75,  0.03, -1.17,  2.06,-39.93,-72.94, 24.16,-29.62,  0.76,-48.27,-41.60,-227.87
Uptime 00:02:34, 27.47,  0.18, -0.85,  0.49,-61.56, 23.41,-38.78,-58.52, 10.34,-28.30,-34.76,-930.32; 35.75,  0.02, -0.67,  0.45,  1.60, -8.10, 11.96,-56.16,  1.78,-48.23,-41.82,-226.34
Uptime 00:02:34, 27.61,  1.58, -0.78,  1.84, 72.27, 58.48, 20.63,-17.76, 38.27,-19.16,-27.61,-927.72; 35.75,  0.57, -1.24,  2.46,  9.61, 48.38,  3.49,-26.19, 11.74,-46.60,-35.25,-225.90
Uptime 00:02:34, 27.47, -0.07, -0.86,  0.61,-30.37,-14.80, 83.44,-54.57, -3.57,-23.62,-28.82,-917.21; 35.66, -0.22, -0.80,  0.70, 25.44,-20.64, 46.13,-47.25,-11.82,-43.47,-36.85,-220.09
Uptime 00:02:34, 27.52,  0.48, -0.09,  1.59, 15.80,-50.62,-59.17, -3.14, 16.76,-21.21,-34.97,-924.84; 35.71,  0.00, -1.10,  2.22, 21.29,-16.75, 27.50,-26.34,  0.01,-40.43,-38.23,-216.54
Uptime 00:02:34, 27.47,  0.15, -0.94,  0.54, -4.87,  3.90,-56.81,-59.29,  8.13,-22.58,-33.95,-932.00; 35.75, -0.04, -0.84,  0.83, 12.91,-26.14,-17.25,-45.16, -2.11,-38.93,-40.65,-218.71
Uptime 00:02:34, 27.52,  0.52, -0.10,  1.41, -5.56, 73.98, 96.25, -3.63, 20.30,-22.88,-24.55,-919.87; 35.75,  0.41, -0.88,  2.04, 15.84, 28.63, -4.93,-22.93, 10.48,-36.66,-36.52,-219.33
Uptime 00:02:34, 27.56, -0.05, -0.94,  0.28, 46.94,-16.68, 44.78,-73.29, -2.68,-18.00,-26.09,-914.14; 35.61,  0.11, -0.73,  1.27,-33.52,-46.81, 19.39,-29.96,  4.39,-40.73,-41.75,-216.85
Uptime 00:02:35, 27.52,  0.43, -0.17,  1.26,-75.12,-28.34,-30.64, -7.28, 18.53,-27.14,-29.47,-918.03; 35.71, -0.05, -0.82,  1.56,-22.45, 33.03, 17.84,-27.60, -1.64,-43.26,-36.77,-214.58
Uptime 00:02:35, 27.66,  0.35, -0.73,  0.86,  0.93,  4.88,-44.29,-38.30, 17.10,-27.25,-28.62,-923.61; 35.66, -0.02, -0.79,  1.56,-28.17, -4.96,-20.48,-26.73, -0.73,-46.41,-36.63,-217.17
Uptime 00:02:35, 27.52,  0.11, -0.50,  1.02,  3.71,124.19, 86.58,-26.17,  5.38,-26.76,-12.58,-912.53; 35.75,  0.28, -1.10,  1.37, 29.80, 73.32,-15.64,-38.14,  9.22,-42.51,-26.88,-219.17
Uptime 00:02:35, 27.56,  0.07, -0.74,  1.05, 34.16,-46.19, 48.87,-35.29,  3.22,-22.71,-18.09,-906.37; 35.80, -0.23, -0.67,  1.55,-37.12,-25.25, 29.29,-23.33, -7.62,-46.71,-29.31,-215.48
Uptime 00:02:35, 27.52,  0.42, -0.93,  1.38, 11.16,-38.16,-58.93,-32.69, 14.21,-21.50,-22.84,-913.97; 35.71,  0.00, -1.75,  1.58, 12.36,-43.98, -4.38,-47.90,  0.07,-45.17,-34.29,-216.04
Uptime 00:02:35, 27.56,  0.39, -0.72,  0.82, 34.06, -6.59,-66.38,-38.59, 19.52,-17.64,-23.59,-922.34; 35.75,  0.07, -0.56,  1.37, 12.12,-14.15, -1.80,-22.36,  2.59,-43.21,-35.40,-216.27
Uptime 00:02:35, 27.56,  0.68, -0.76,  1.31, -1.10, 73.06, 20.14,-27.25, 24.17,-17.97,-14.58,-919.80; 35.75,  0.16, -1.18,  1.51, -4.31, 68.61, 21.75,-37.83,  4.75,-43.64,-26.32,-213.53
Uptime 00:02:35, 27.56, -0.04, -0.81,  0.86,  4.55, 29.99, 44.29,-43.29, -2.15,-17.90,-10.45,-914.09; 35.80,  0.25, -0.71,  1.20, 38.82,-10.88,-23.84,-30.10, 10.11,-38.46,-27.37,-216.60
Uptime 00:02:36, 27.61,  0.05, -0.30,  1.51,-20.75,-70.19, 51.76,-11.29,  2.03,-20.35,-19.02,-907.51; 35.71, -0.42, -0.78,  1.70,-83.41,-93.63,  4.31,-23.95,-12.66,-48.55,-38.22,-216.06
Uptime 00:02:36, 27.52,  0.38, -1.06,  1.19,  4.82,-18.45,-25.66,-40.14, 13.56,-20.15,-21.19,-910.75; 35.71,  0.12, -1.48,  1.43, 35.98,-13.83, 12.14,-45.87,  3.33,-44.06,-39.23,-214.53
Uptime 00:02:36, 27.66,  0.23, -0.49,  0.91, 24.74, 58.18,-64.27,-27.31, 12.69,-17.19,-13.72,-918.97; 35.71,  0.00, -0.54,  1.14, 27.55, 37.53,  8.65,-25.52,  0.20,-40.23,-33.74,-213.42
Uptime 00:02:36, 27.56,  0.34, -0.76,  1.44,-54.74, 16.77,  4.02,-27.13, 11.82,-24.15,-11.61,-918.47; 35.71, -0.02, -1.00,  1.54,-16.14, 10.66,  0.81,-33.07, -0.61,-42.08,-31.74,-213.32
Uptime 00:02:36, 27.80,  0.17, -0.62,  0.89, 10.21,-13.49, 34.43,-34.46,  8.99,-23.08,-13.24,-914.09; 35.71, -0.09, -1.03,  1.37, 50.45,-56.70, -7.45,-36.69, -3.12,-35.69,-38.10,-214.26
Uptime 00:02:36, 27.61,  0.26, -0.33,  1.38, 36.51,-32.78, 58.32,-13.09, 10.25,-18.30,-17.29,-906.63; 35.61, -0.26, -0.28,  1.69,-42.69,-25.14, 12.37, -9.25, -8.58,-40.52,-40.32,-212.68
Uptime 00:02:36, 27.66,  0.57, -0.98,  1.45, -6.91,-22.89, -7.72,-32.22, 18.03,-19.43,-20.13,-907.60; 35.71,  0.17, -1.47,  1.34,-23.61,-26.55, 13.33,-47.30,  4.77,-43.57,-42.89,-211.00
Uptime 00:02:36, 27.61,  0.35, -0.56,  0.84,  5.89, 30.96,-55.57,-31.60, 18.89,-18.90,-16.01,-915.10; 35.80, -0.09, -0.55,  0.85, 35.77, 29.21, 21.09,-32.68, -4.84,-38.62,-38.07,-208.15
Uptime 00:02:37, 27.71,  0.65, -0.54,  1.57,-67.21, 28.83,-23.48,-17.56, 21.47,-27.24,-12.53,-918.09; 35.61,  0.13, -1.03,  1.77,-40.74, 22.69,  6.55,-30.15,  3.53,-43.52,-34.55,-207.32
Uptime 00:02:37, 27.61,  0.21, -0.73,  0.93, 29.06, 53.05, 38.25,-37.59, 10.23,-23.85, -5.93,-913.27; 35.61, -0.07, -1.20,  1.31, 43.22, 17.59, -1.83,-42.34, -2.25,-38.16,-31.65,-207.55
Uptime 00:02:37, 27.56,  0.17, -0.48,  1.26, 54.07,-53.75, 60.38,-20.70,  7.32,-17.01,-12.70,-905.54; 35.71, -0.22, -0.38,  1.63,-14.54,  7.83, 13.46,-12.97, -7.44,-39.48,-29.88,-205.83
Uptime 00:02:37, 27.61,  0.50, -1.04,  1.51, -0.98,-42.30, -5.97,-33.16, 15.30,-17.45,-17.98,-906.29; 35.61,  0.11, -1.34,  1.43,-42.10,-43.98,-10.57,-43.00,  3.20,-44.75,-34.78,-207.16
Uptime 00:02:37, 27.66,  0.21, -0.57,  0.94, 13.09,  6.42,-38.61,-30.60, 10.86,-16.09,-17.04,-911.19; 35.71, -0.10, -0.76,  1.01, 67.40, 18.12, 33.65,-36.88, -4.44,-36.20,-31.74,-202.89
Uptime 00:02:37, 27.61,  0.81, -0.43,  1.65,-46.13,  7.80, -6.15,-13.21, 25.42,-21.82,-16.23,-911.98; 35.71,  0.04, -0.96,  1.75,-65.38, 24.28, 42.39,-28.77,  1.09,-44.26,-28.08,-197.46
Uptime 00:02:37, 27.66,  0.20, -0.74,  0.87, 24.19, 46.96, 54.98,-39.95,  9.88,-19.19,-10.30,-905.05; 35.52, -0.20, -1.22,  1.27, 30.31, 19.48, 38.04,-43.43, -6.37,-40.50,-24.98,-192.67
Uptime 00:02:37, 27.61,  0.19, -0.61,  0.81, 33.28,-31.46, 87.48,-36.12, 10.70,-15.42,-14.19,-894.03; 35.71,  0.05, -0.37,  1.40,-12.63,-12.79, 40.66,-14.78,  2.01,-41.54,-26.10,-187.54
Uptime 00:02:38, 27.66,  0.38, -0.99,  1.39,-25.79,-49.11,  5.91,-34.31, 12.66,-19.06,-20.37,-893.27; 35.61,  0.03, -1.20,  1.46,-72.52,-39.92,  9.23,-39.48,  0.84,-50.67,-30.65,-186.35
Uptime 00:02:38, 27.71,  0.21, -0.65,  0.88, 22.56,-21.64,-18.78,-35.75, 10.90,-16.61,-22.85,-895.63; 35.71, -0.06, -0.88,  1.18, 69.80,  5.24, 44.52,-36.80, -2.41,-41.77,-29.34,-180.74
Uptime 00:02:38, 27.66,  0.63, -0.38,  1.33,-13.29, 23.98,-30.68,-14.55, 24.61,-18.23,-19.88,-899.56; 35.71,  0.51, -0.41,  1.71,-64.94, 40.90,  3.61,-12.90, 16.20,-49.34,-23.94,-180.28
Uptime 00:02:38, 27.61,  0.46, -0.88,  1.14, 10.09, 63.08, 30.96,-35.58, 17.53,-17.33,-12.04,-895.66; 35.71,  0.01, -1.38,  1.50, 40.80, 39.47, -3.06,-42.59,  0.25,-44.17,-18.60,-180.67
Uptime 00:02:38, 27.66,  0.11, -0.52,  0.84, 45.40,-46.57, 58.00,-31.69,  6.28,-12.01,-17.68,-888.35; 35.61,  0.00, -0.49,  1.11, 39.67,-27.51, 25.49,-24.04,  0.08,-38.87,-21.62,-177.46
Uptime 00:02:38, 27.80,  0.50, -0.60,  1.42,-39.33,-21.44, -1.20,-21.71, 18.13,-17.18,-20.40,-888.51; 35.61,  0.08, -1.06,  1.50,-58.34, -9.60, -7.40,-35.08,  2.59,-46.17,-22.46,-178.41
Uptime 00:02:38, 27.66,  0.19, -0.78,  0.91, 19.80,-26.14,-43.78,-39.90,  9.09,-15.19,-23.40,-894.02; 35.71, -0.02, -1.20,  1.33, 62.19, -1.60,  9.09,-41.95, -0.77,-38.40,-22.19,-177.27
Uptime 00:02:38, 27.61,  0.56, -0.30,  0.99,-22.95, 21.08,-84.78,-15.03, 28.47,-18.02,-20.90,-904.70; 35.61,  0.54, -0.32,  1.46,-26.89,-17.71,-23.57,-11.54, 19.99,-41.19,-24.33,-180.24
Uptime 00:02:39, 27.66,  0.33, -0.87,  1.28,-36.69, 49.41, 14.95,-33.31, 12.13,-22.97,-14.48,-902.78; 35.71, -0.05, -1.41,  1.45,-15.87, 39.77, -8.80,-44.00, -1.44,-43.25,-18.79,-181.37
Uptime 00:02:39, 27.71,  0.10, -0.59,  0.91, 33.60, -3.46, 31.88,-32.63,  5.13,-19.01,-14.72,-898.76; 35.61,  0.29, -0.56,  1.08, 35.87,-16.56, -6.65,-26.52, 13.50,-38.48,-20.73,-182.21
Uptime 00:02:39, 27.71,  0.36, -0.28,  1.64,-57.67,-55.56, 54.05, -9.50, 12.15,-26.00,-21.58,-891.90; 35.61,  0.16, -0.93,  1.81,-71.64,-79.46,-10.86,-27.18,  4.40,-47.17,-30.29,-183.59
Uptime 00:02:39, 27.75,  0.13, -1.01,  1.07, 12.29,-35.52,-33.89,-43.18,  5.17,-24.80,-25.71,-896.23; 35.61, -0.06, -1.58,  1.35, 23.02,-20.21,-10.12,-49.60, -1.70,-44.34,-32.19,-184.88
Uptime 00:02:39, 27.66,  0.45, -0.51,  0.89,  9.66,  1.98,-74.21,-27.07, 23.50,-23.65,-25.42,-905.58; 35.71,  0.04, -0.48,  1.25, 24.28,  8.32,-18.47,-20.97,  1.74,-40.87,-30.55,-187.21
