Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:00:53, 24.41,  0.00,  0.63,  1.03,-16.10,-16.59,-50.63, 31.37,  0.14,-26.33, 40.66,-129.63; 31.38, -0.09,  0.55,  1.25,-28.45, 13.41, 53.38, 23.75, -3.69, 11.15,-14.13,-384.37
Uptime 00:00:53, 24.36,  0.19,  0.10,  0.98,-33.45,-21.09,-17.63,  5.44, 10.69,-29.89, 36.98,-131.89; 31.47, -0.11,  0.18,  0.94,-23.88, -9.03, 36.96, 10.46, -6.41,  8.14,-14.85,-379.64
Uptime 00:00:53, 24.46,  0.05, -0.17,  1.03,-17.64, 10.45, 10.47, -9.24,  2.99,-31.66, 37.47,-130.57; 31.47,  0.04, -0.08,  0.88, 18.15,-42.44,  0.48, -5.05,  2.48, 10.12,-19.84,-379.58
Uptime 00:00:53, 24.41,  0.07, -0.22,  0.92, 26.10, 31.40,  2.17,-13.25,  4.11,-28.07, 40.52,-130.30; 31.47,  0.18, -0.01,  0.79, 46.74,-29.22, 10.16, -0.76, 12.64, 15.67,-23.30,-378.30
Uptime 00:00:53, 24.46,  0.04,  0.50,  0.92, 19.93, 30.08, 61.45, 28.28,  2.13,-24.42, 43.47,-122.37; 31.52,  0.04,  0.79,  1.26, 29.26, -4.71,-13.72, 31.95,  1.50, 19.70,-23.46,-380.07
Uptime 00:00:53, 24.32, -0.26,  0.17,  1.14,-28.94, 55.21, 48.69,  8.11,-12.68,-27.35, 49.67,-116.23; 31.52, -0.08,  0.21,  0.89,-72.24, 52.75,-41.94, 13.47, -4.76, 10.65,-16.39,-385.35
Uptime 00:00:54, 24.46, -0.25, -0.12,  1.01,-30.00,  8.47,  8.00, -6.44,-13.96,-30.63, 50.00,-115.23; 31.52, -0.15, -0.32,  0.89, -5.47, 15.59,  7.90,-19.31, -8.87,  9.38,-13.95,-384.36
Uptime 00:00:54, 24.41, -0.00, -0.25,  0.87, 24.54,-37.70, 13.79,-15.80, -0.01,-27.26, 44.27,-113.46; 31.47, -0.14, -0.01,  0.90, 60.08, -8.96,  2.53, -0.71, -8.59, 16.71,-14.63,-384.03
Uptime 00:00:54, 24.36, -0.03,  0.42,  1.04, 17.56, 11.18,-59.28, 22.15, -1.33,-24.10, 44.80,-120.93; 31.38, -0.06,  1.04,  1.14, -3.18, 19.62, 82.39, 42.58, -2.15, 16.84,-11.87,-373.65
Uptime 00:00:54, 24.41,  0.22,  0.06,  1.24,-24.07,-13.40,-13.07,  2.88,  9.84,-26.58, 42.02,-122.60; 31.52, -0.22,  0.03,  0.91,-73.47,  2.42, 39.31,  1.87,-13.58,  7.32,-11.06,-368.62
Uptime 00:00:54, 24.46,  0.08, -0.30,  1.09,-13.28, 28.30, -0.01,-15.37,  3.86,-28.00, 44.60,-122.60; 31.52, -0.02, -0.40,  0.86, 19.93,-54.73,-13.97,-24.95, -1.03,  9.14,-17.57,-370.38
Uptime 00:00:54, 24.46,  0.05, -0.16,  0.89, 37.97, -7.29,  6.92, -9.92,  2.91,-22.94, 42.75,-121.73; 31.42,  0.25,  0.00,  0.86, 60.15,-47.19, -5.65,  0.20, 16.00, 16.39,-23.37,-371.09
Uptime 00:00:54, 24.51,  0.10,  0.46,  1.01,  5.03, -1.88, 40.64, 24.11,  5.19,-21.37, 41.55,-116.49; 31.52,  0.13,  0.83,  1.14,-13.69,-19.38,-47.81, 36.09,  5.31, 15.05,-25.46,-377.26
Uptime 00:00:55, 24.46, -0.01,  0.14,  0.98,-58.73, 33.81, 14.05,  8.23, -0.34,-28.03, 44.90,-114.72; 31.52,  0.16,  0.00,  0.99,-34.82, 14.49,-42.92,  0.08,  8.99, 10.45,-23.34,-382.67
Uptime 00:00:55, 24.51, -0.09, -0.16,  0.92,-12.87, 12.08,-17.10, -9.68, -5.61,-29.25, 45.61,-116.88; 31.42, -0.01, -0.02,  0.87, -5.00, 49.55, -0.19, -1.11, -0.37,  9.60,-16.75,-382.69
Uptime 00:00:55, 24.36, -0.14, -0.14,  0.83, 20.42,-29.08,-12.34, -9.31, -9.33,-26.29, 41.24,-118.45; 31.52, -0.18, -0.02,  0.82, 18.08, 13.78,-11.01, -1.26,-12.41, 11.65,-14.43,-384.10
Uptime 00:00:55, 24.41, -0.03,  0.49,  0.97, 26.51,-15.37,-60.96, 26.98, -1.35,-21.95, 38.54,-126.14; 31.52,  0.09,  0.87,  1.27, -2.91, -3.31, 27.63, 34.27,  3.16, 11.75,-14.62,-380.62
Uptime 00:00:55, 24.46,  0.34,  0.25,  0.86,-60.45,-22.57,-68.06, 15.04, 21.00,-28.68, 34.56,-134.71; 31.61, -0.00,  0.23,  0.99,-36.19, -3.40, 47.31, 13.02, -0.27,  7.30,-14.74,-374.66
Uptime 00:00:55, 24.51,  0.29, -0.32,  1.11,-13.60,  8.79,-12.84,-15.46, 14.12,-30.12, 34.69,-136.35; 31.52,  0.02, -0.39,  0.85, -2.43,-35.45,-34.17,-24.42,  1.20,  6.36,-18.92,-379.04
Uptime 00:00:55, 24.55, -0.09, -0.38,  0.90, 25.70, 26.12,  2.63,-22.90, -5.33,-26.80, 37.33,-136.02; 31.42,  0.17, -0.06,  0.91, 63.63,-24.38,-13.90, -3.54, 10.70, 14.02,-21.76,-380.79
Uptime 00:00:55, 24.51, -0.01,  0.46,  0.95, 27.30,  6.65, 60.05, 25.66, -0.53,-21.95, 37.52,-127.50; 31.47,  0.21,  1.01,  1.01,-15.05, -9.63,-59.46, 44.35,  8.39, 12.54,-22.83,-389.23
Uptime 00:00:56, 24.51, -0.11,  0.12,  1.14,-43.34, 49.83, 20.31,  5.97, -5.50,-26.74, 43.03,-124.94; 31.56,  0.07,  0.12,  0.87,-67.66, 32.86,-50.66,  7.83,  4.44,  4.09,-18.41,-395.61
Uptime 00:00:56, 24.46, -0.21, -0.16,  1.10, -8.47,-11.38,-14.88, -8.17,-10.74,-27.42, 40.98,-126.81; 31.47, -0.03, -0.34,  0.86, 14.45, 25.03,-10.42,-21.49, -2.05,  5.36,-14.91,-396.93
Uptime 00:00:56, 24.51, -0.09, -0.22,  0.88, 13.38, -3.93, -5.16,-14.31, -5.83,-25.48, 39.78,-127.47; 31.47, -0.23,  0.13,  1.05, 61.29, 10.74, 13.43,  7.04,-12.28, 13.08,-13.02,-395.21
Uptime 00:00:56, 24.55,  0.07,  0.38,  1.04, 21.97, -2.02,-57.27, 20.22,  3.51,-21.85, 38.67,-134.69; 31.56, -0.08,  0.73,  1.01,-59.05, 37.06, 58.24, 35.67, -3.53,  6.24, -8.11,-387.87
Uptime 00:00:56, 24.51,  0.07,  0.04,  1.27,-57.96,-45.46,-36.14,  1.93,  3.15,-28.53, 32.22,-139.24; 31.56, -0.27,  0.21,  0.83,-58.04,-14.41, 10.51, 13.23,-17.53, -0.78, -9.38,-386.54
Uptime 00:00:56, 24.55,  0.12, -0.32,  1.01, -4.24, 34.19, -2.63,-17.44,  6.58,-28.84, 35.73,-139.58; 31.47,  0.10, -0.48,  0.84, 31.11,-75.45,-29.99,-29.42,  5.59,  2.55,-18.77,-390.38
Uptime 00:00:56, 24.51,  0.04, -0.20,  0.84, 38.49,  0.92, 15.66,-13.15,  2.83,-23.74, 35.08,-137.59; 31.66,  0.33,  0.15,  0.82, 68.56,-26.22,-23.50,  9.79, 21.79, 11.22,-22.09,-393.37
Uptime 00:00:56, 24.55,  0.01,  0.42,  0.95, 20.74,  3.70, 70.46, 24.09,  0.82,-20.22, 34.81,-128.71; 31.66,  0.26,  0.79,  1.00,-47.52, -9.99,-55.29, 37.34, 11.41,  5.88,-23.11,-400.33
Uptime 00:00:57, 24.55, -0.18,  0.08,  1.18,-44.51, 43.02,  2.02,  3.71, -8.61,-25.37, 39.73,-128.45; 31.56,  0.08, -0.12,  0.92,-59.63, 19.30,-48.28, -7.24,  4.80, -1.92,-20.30,-406.56
Uptime 00:00:57, 24.60, -0.25, -0.36,  0.92, -9.02, -6.85, -3.13,-20.77,-14.38,-26.39, 38.38,-128.85; 31.56, -0.03, -0.39,  0.81, 28.80, 26.13,  4.10,-25.49, -1.74,  1.16,-16.64,-406.04
Uptime 00:00:57, 24.55, -0.06, -0.08,  0.83, 24.52,-36.79,-11.11, -5.72, -4.46,-22.90, 33.08,-130.27; 31.71, -0.20,  0.15,  1.04, 65.40, 35.15, 18.25,  8.23,-10.52,  9.51,-11.68,-403.71
Uptime 00:00:57, 24.51,  0.14,  0.50,  0.87,-23.80,  0.65,-67.02, 29.41,  7.80,-24.79, 32.35,-138.71; 31.66,  0.04,  0.30,  1.06,-61.84, -0.99, 53.92, 16.03,  2.08,  2.00,-11.61,-396.91
Uptime 00:00:57, 24.55,  0.29, -0.11,  1.16,-40.44,-28.62, 11.28, -5.30, 13.82,-29.44, 27.86,-137.28; 31.52, -0.01, -0.25,  0.97,-39.09,-17.57, 17.48,-14.32, -0.42, -3.19,-13.56,-394.69
Uptime 00:00:57, 24.60,  0.30, -0.42,  0.84,  8.91, 44.66, -8.03,-25.13, 17.57,-28.23, 32.56,-138.31; 31.52,  0.10, -0.26,  0.87, 37.31,-14.61,  3.57,-16.38,  6.41,  1.23,-15.25,-394.24
Uptime 00:00:57, 24.55,  0.03, -0.01,  1.02, 46.34, 19.20, 15.94, -0.67,  1.81,-21.96, 34.24,-136.30; 31.71,  0.21,  0.25,  0.80, 33.50,-28.13, -9.29, 16.88, 14.45,  5.68,-18.71,-395.41
Uptime 00:00:57, 24.51,  0.04,  0.51,  0.80,-18.06, 37.86, 60.66, 32.25,  2.58,-23.10, 38.18,-128.66; 31.61,  0.31,  0.53,  1.18,-34.30,-19.43,-49.78, 23.63, 13.66,  1.80,-21.01,-401.68
Uptime 00:00:58, 24.46, -0.21,  0.07,  1.11,-49.66, 48.04, 24.34,  3.62,-10.79,-28.85, 43.70,-125.52; 31.61,  0.06,  0.17,  0.95,-44.95, 42.34,-37.07, 10.06,  3.73, -3.72,-15.31,-406.46
Uptime 00:00:58, 24.60, -0.12, -0.22,  0.85,-24.01, -3.84, -0.53,-14.66, -8.09,-31.53, 42.52,-125.58; 31.61, -0.13, -0.31,  0.85, 12.73, 26.34,  5.12,-19.62, -8.29, -2.46,-11.58,-405.82
Uptime 00:00:58, 24.51, -0.09, -0.18,  0.91,  9.76,-17.99, -1.31,-11.13, -5.40,-29.92, 39.55,-125.75; 31.61, -0.12,  0.10,  0.97, 59.20, -6.50, -4.11,  5.80, -7.19,  5.01,-12.01,-406.33
Uptime 00:00:58, 24.51, -0.09,  0.26,  0.93, 26.81,  8.95,-42.58, 15.45, -5.24,-25.64, 39.99,-131.20; 31.71, -0.08,  1.03,  1.14,-27.61, 16.86, 63.72, 42.04, -2.83,  2.29, -9.60,-398.18
Uptime 00:00:58, 24.55,  0.09,  0.18,  1.23,-66.03,-21.21,-24.38,  8.36,  4.18,-33.12, 36.49,-134.27; 31.71, -0.12,  0.19,  0.83,-75.35,-14.42, 37.14, 12.56, -7.82, -6.81,-11.03,-393.50
Uptime 00:00:58, 24.55,  0.32, -0.53,  0.99,-29.87, 22.76, -5.57,-27.20, 15.76,-36.75, 38.30,-134.99; 31.71,  0.08, -0.60,  0.91, 44.10,-27.25, -2.01,-33.37,  4.36, -1.81,-14.31,-393.76
Uptime 00:00:58, 24.60, -0.17, -0.12,  0.91, 25.61, 48.74, 21.66, -7.62,-10.49,-33.00, 43.76,-132.26; 31.61,  0.22,  0.11,  0.84, 80.48, -3.57,-16.59,  7.26, 14.73,  8.31,-14.76,-395.85
Uptime 00:00:58, 24.55, -0.05,  0.28,  0.89, 11.65,-16.66, 72.84, 17.23, -2.88,-30.56, 40.88,-123.08; 31.52,  0.22,  0.83,  0.91,-59.70,-15.26,-57.32, 41.53, 10.12,  1.60,-16.56,-403.07
Uptime 00:00:59, 24.60, -0.32, -0.08,  1.16,-48.44, 25.37, 13.97, -3.60,-15.43,-36.14, 43.58,-121.28; 31.71,  0.12, -0.09,  0.93,-57.99, 18.92,-41.32, -5.55,  7.22, -5.87,-13.98,-408.40
Uptime 00:00:59, 24.55,  0.00, -0.36,  1.09, -4.67,-13.55,-32.29,-18.26,  0.17,-36.36, 41.03,-125.34; 31.66, -0.05, -0.42,  0.80, 35.66, 20.05, -6.94,-27.51, -2.99, -1.90,-11.16,-409.27
Uptime 00:00:59, 24.60,  0.16, -0.17,  0.94, 18.75, 12.73,-52.20, -9.99,  9.35,-33.52, 41.60,-131.92; 31.66,  0.03,  0.14,  0.73, 98.59, 32.98, 29.16, 10.96,  2.49, 10.53, -6.92,-405.60
Uptime 00:00:59, 24.51,  0.15,  0.21,  0.94, -7.58, 27.21,-103.39, 12.62,  8.77,-33.55, 44.00,-145.16; 31.66, -0.25,  0.34,  0.97,-103.96, 39.85, 37.40, 18.45,-13.68, -2.35, -1.50,-400.81
Uptime 00:00:59, 24.60,  0.01, -0.37,  1.31,-28.29,-49.12,-38.69,-15.67,  0.57,-36.68, 37.05,-150.03; 31.71, -0.38, -0.27,  0.70,-72.37,-12.64,-25.13,-18.59,-26.83,-11.61, -2.50,-403.98
Uptime 00:00:59, 24.60, -0.16, -0.58,  0.93, 38.95, 67.43, -5.40,-31.77, -8.45,-31.77, 44.80,-150.71; 31.75,  0.11, -0.50,  0.79, 69.63,-84.51,-41.12,-31.88,  6.97, -3.42,-13.02,-409.16
Uptime 00:00:59, 24.65,  0.01,  0.16,  0.74, 29.62,-18.50, 55.62, 12.07,  0.47,-27.18, 41.57,-143.59; 31.66,  0.01,  1.23,  1.34, 29.89,-39.37,-29.23, 42.40,  0.44,  1.24,-17.71,-412.90
Uptime 00:00:59, 24.60, -0.06,  0.29,  1.07,-39.71, -3.43, 62.15, 15.09, -3.09,-31.24, 40.38,-135.76; 31.75,  0.16,  0.17,  0.95,-109.55, -5.51,-91.65, 10.29,  9.62,-12.10,-18.23,-424.45
Uptime 00:01:00, 24.55, -0.22, -0.20,  1.04,-23.19,-11.00,-33.21,-10.73,-11.74,-33.76, 38.42,-140.04; 31.66,  0.06, -0.45,  0.90, 10.41, 17.07,-38.71,-26.46,  3.48,-11.07,-15.77,-429.44
Uptime 00:01:00, 24.69, -0.10, -0.12,  0.84, -2.25,-54.80,-28.92, -8.21, -6.81,-33.53, 31.02,-143.69; 31.75, -0.21, -0.07,  1.07, 45.00,  0.63, 16.48, -3.71,-11.20, -5.37,-15.16,-427.36
Uptime 00:01:00, 24.65,  0.26,  0.04,  0.91,-18.39,-28.33,-87.91,  2.21, 16.13,-35.08, 26.58,-154.76; 31.66,  0.13,  1.19,  1.00,  0.56,  7.41, 90.22, 49.66,  4.64, -4.20,-14.03,-416.00
Uptime 00:01:00, 24.69,  0.43, -0.17,  1.40,-29.45, -8.36,-24.26, -6.62, 16.83,-38.21, 24.66,-157.87; 31.75,  0.10, -0.23,  0.89,-93.92,  6.19, 32.79,-14.38,  5.94,-16.19,-13.09,-411.80
Uptime 00:01:00, 24.65,  0.21, -0.74,  0.83, -4.58, 36.22,  6.37,-40.90, 10.91,-38.83, 28.42,-157.07; 31.75,  0.05, -0.58,  0.93, 48.19, -4.35, -3.90,-32.18,  2.62,-10.56,-13.42,-412.29
Uptime 00:01:00, 24.65, -0.05, -0.12,  0.86, -4.07, 38.77, 14.34, -8.13, -3.39,-38.72, 32.71,-155.26; 31.66,  0.07, -0.04,  0.87,109.95,-33.89,-30.23, -2.56,  4.62,  3.18,-17.43,-416.10
Uptime 00:01:00, 24.69,  0.09,  0.15,  0.89,-32.70, 37.08, 28.14,  9.29,  5.94,-41.86, 36.59,-151.66; 31.75,  0.26,  0.49,  1.06,-72.63, 22.10,-57.27, 24.32, 12.76, -5.51,-14.56,-423.43
Uptime 00:01:00, 24.65, -0.13, -0.67,  1.10,-49.34,-41.29,-25.80,-31.30, -5.96,-47.74, 30.88,-154.91; 31.71, -0.17, -0.42,  0.98,-34.47, 32.43,-44.25,-22.74, -8.84,-10.11,-10.09,-429.01
Uptime 00:01:01, 24.60, -0.12, -0.35,  1.00,-19.34, -5.44,  1.24,-19.47, -6.23,-49.56, 29.71,-154.75; 31.75, -0.08, -0.03,  0.92, 24.22,  0.84,-14.95, -1.73, -4.82, -6.95, -9.69,-430.89
Uptime 00:01:01, 24.65, -0.10, -0.38,  0.97, -6.99, -4.79, -5.02,-21.06, -5.69,-49.87, 28.63,-155.40; 31.66, -0.12,  0.01,  0.87, 22.76, -6.36, -8.33,  0.89, -7.79, -3.94,-10.14,-431.96
Uptime 00:01:01, 24.69,  0.04, -0.48,  0.93, 15.07,-31.09, -4.12,-27.13,  2.28,-47.55, 24.17,-155.92; 31.80,  0.22,  0.06,  1.02, -5.56,-21.35, -4.60,  3.28, 12.16, -4.48,-12.81,-432.54
Uptime 00:01:01, 24.55,  0.03, -0.31,  0.98,-10.51, -1.14,  5.24,-17.57,  1.58,-48.35, 23.51,-155.20; 31.80, -0.01,  0.08,  1.00, -9.49,  5.30,-15.47,  4.69, -0.39, -5.56,-11.84,-434.64
Uptime 00:01:01, 24.60,  0.06, -0.30,  1.08,-18.27, -4.69, -7.04,-15.60,  3.23,-49.99, 22.38,-156.10; 31.80, -0.05,  0.08,  0.98,  1.63,-13.40, 15.32,  4.70, -2.98, -5.15,-13.23,-432.68
Uptime 00:01:01, 24.74,  0.08, -0.23,  1.07,-10.62,  2.65,  1.57,-11.99,  4.22,-50.56, 22.18,-155.90; 31.71,  0.08,  0.04,  1.01, -3.50, -0.68, -2.74,  2.01,  4.51, -5.45,-13.14,-433.03
Uptime 00:01:01, 24.69,  0.12, -0.36,  1.00, -5.40,  5.93, -7.24,-19.87,  6.47,-50.63, 22.36,-156.84; 31.80, -0.03,  0.02,  0.95,  3.38,-10.36,  3.45,  1.22, -1.67, -4.89,-14.15,-432.58
Uptime 00:01:02, 24.69,  0.11, -0.44,  0.99,-14.58,  8.97, -5.27,-23.77,  5.83,-51.91, 22.91,-157.50; 31.80,  0.04,  0.09,  0.97,  7.00, -4.41, -2.74,  5.25,  2.14, -3.81,-14.46,-432.93
Uptime 00:01:02, 24.69,  0.18, -0.42,  1.00,-13.78,  9.81, -0.79,-22.39,  9.40,-53.05, 23.50,-157.61; 31.80,  0.05,  0.06,  1.02, 10.41, -1.20, -6.37,  3.37,  2.54, -2.36,-14.37,-433.75
Uptime 00:01:02, 24.60,  0.07, -0.31,  1.00, -5.40, -3.76, 10.66,-17.02,  3.66,-53.01, 22.48,-156.22; 31.71,  0.03,  0.08,  0.96,  5.20, -7.70,-14.88,  5.01,  1.72, -1.55,-15.10,-435.68
Uptime 00:01:02, 24.65,  0.04, -0.32,  0.97,  7.73,  9.95, 15.39,-18.24,  2.33,-51.36, 23.22,-154.27; 31.71,  0.06,  0.10,  0.96,  4.74, -4.77,-14.40,  6.00,  3.30, -0.81,-15.46,-437.51
Uptime 00:01:02, 24.74,  0.14, -0.37,  0.97, -1.51,  7.98, 10.29,-20.62,  7.85,-50.93, 23.59,-152.96; 31.71,  0.05,  0.13,  0.96,  9.14, -3.23,-10.14,  7.91,  2.82,  0.50,-15.61,-438.80
Uptime 00:01:02, 24.65,  0.11, -0.32,  1.05, -1.95,  7.40, 11.82,-17.07,  5.70,-50.50, 23.95,-151.42; 31.71,  0.06,  0.17,  1.01,  8.70, 10.57,-11.56,  9.70,  3.42,  1.79,-14.02,-440.30
Uptime 00:01:02, 24.60, -0.03, -0.23,  1.06, 15.41, 21.99,  2.28,-12.11, -1.54,-47.80, 26.26,-151.13; 31.75, -0.05,  0.16,  0.98,  2.73,  3.59, -5.49,  9.47, -3.11,  2.29,-13.23,-441.00
Uptime 00:01:02, 24.65,  0.15, -0.28,  1.04, -1.13, 12.73, -2.08,-14.79,  7.93,-47.28, 27.18,-151.40; 31.89, -0.03,  0.15,  0.98, -5.00, -0.90,-10.71,  8.47, -1.80,  1.78,-13.04,-442.39
Uptime 00:01:03, 24.79,  0.04, -0.23,  1.03, -6.62,  5.11, -0.95,-12.83,  1.91,-47.42, 27.24,-151.52; 31.75,  0.01,  0.14,  0.99, -0.54,  2.08,-11.44,  8.19,  0.70,  1.84,-12.53,-443.84
Uptime 00:01:03, 24.65, -0.05, -0.26,  0.96,  3.21,  6.04,  4.23,-15.26, -2.66,-46.37, 27.50,-150.98; 31.66, -0.06,  0.05,  0.95,-10.54, -4.77, -9.17,  2.99, -3.33,  0.54,-12.81,-445.01
Uptime 00:01:03, 24.69, -0.00, -0.30,  0.95,  3.17,  3.06,  6.28,-17.41, -0.26,-45.39, 27.35,-150.16; 31.75, -0.05,  0.13,  1.02,  4.42,  0.08, -5.35,  7.22, -2.99,  1.24,-12.49,-445.71
Uptime 00:01:03, 24.74, -0.07, -0.17,  1.03, 10.37,  9.17,  5.15, -9.11, -4.06,-43.36, 28.03,-149.50; 31.85, -0.01,  0.03,  1.01, -6.01, -3.70,  2.36,  1.46, -0.65,  0.49,-12.69,-445.40
Uptime 00:01:03, 24.74, -0.15, -0.28,  0.98, -3.89,-26.88,  7.21,-15.90, -8.51,-43.30, 24.30,-148.59; 31.85, -0.06,  0.02,  0.95, -4.16,-11.48, 10.96,  1.21, -3.42, -0.02,-13.80,-444.01
Uptime 00:01:03, 24.74,  0.18, -0.16,  1.07, 23.41,  4.27,  1.48, -8.65,  9.72,-39.62, 24.16,-148.40; 31.75,  0.04,  0.05,  1.02, -6.66, -5.84,  6.59,  2.82,  2.17, -0.81,-14.31,-443.16
Uptime 00:01:03, 24.74, -0.08, -0.10,  0.92, 11.10, 33.93, 25.19, -6.06, -5.19,-37.56, 28.04,-145.17; 31.85, -0.07,  0.06,  0.97,  3.09,  0.45, 16.51,  3.38, -3.91, -0.34,-13.89,-441.04
Uptime 00:01:03, 24.69,  0.12,  0.04,  1.09,  6.36,-18.65,  4.78,  2.31,  6.33,-35.97, 25.03,-144.56; 31.75,  0.00,  0.03,  1.03,-15.17,-11.06, 31.16,  1.94,  0.16, -2.18,-14.99,-437.09
Uptime 00:01:04, 24.65,  0.28, -0.12,  0.95,  1.90, 15.70,  2.81, -7.17, 16.47,-35.15, 26.18,-144.20; 31.89,  0.05,  0.07,  0.97,  1.66, -6.51, 24.22,  3.96,  3.06, -1.85,-15.57,-433.96
Uptime 00:01:04, 24.79, -0.02, -0.06,  1.05, -3.11, 32.60,  8.57, -3.45, -1.30,-34.91, 29.74,-143.11; 31.85,  0.02, -0.03,  1.04, 14.51,  4.89, 29.83, -1.42,  1.14, -0.03,-14.68,-430.17
Uptime 00:01:04, 24.84,  0.16, -0.14,  0.84,  2.48,-42.11,  9.48, -9.24, 10.66,-34.08, 23.57,-141.88; 31.80,  0.06,  0.04,  0.98, 14.47,-36.42, 34.51,  2.30,  3.50,  1.86,-19.09,-425.69
Uptime 00:01:04, 24.69,  0.47, -0.01,  0.96,  0.40,  4.76, 16.43, -0.63, 26.02,-33.36, 23.17,-139.80; 31.89,  0.25, -0.01,  0.98, 14.08,-23.02, 14.15, -0.61, 14.14,  3.56,-21.86,-423.89
Uptime 00:01:04, 24.74,  0.18,  0.06,  0.94,  3.42,  7.92,  2.98,  3.31, 10.54,-32.20, 23.48,-139.42; 31.89,  0.22,  0.17,  0.92, 36.34,  4.36,  1.37,  9.99, 13.34,  8.21,-21.15,-423.72
Uptime 00:01:04, 24.79,  0.38,  0.14,  0.94, -4.74, 24.74,  7.85,  7.89, 21.81,-32.00, 25.73,-138.40; 31.89,  0.18,  0.40,  1.00,  4.22,  5.18,-24.48, 21.21,  9.47,  9.01,-20.25,-426.90
Uptime 00:01:04, 24.84,  0.02,  0.08,  1.32,-51.93, 85.35, 13.47,  3.50,  1.06,-37.81, 35.90,-136.67; 31.80,  0.18,  0.28,  0.92,-42.76,  0.69,-70.81, 16.87, 10.41,  3.80,-19.97,-435.96
Uptime 00:01:04, 24.74, -0.18, -0.53,  0.87,-31.29,  3.90,-46.15,-31.07,-10.03,-41.60, 35.87,-142.58; 31.80,  0.06, -0.20,  0.81, -6.66, 29.79,-12.68,-13.85,  4.14,  2.62,-15.95,-437.57
Uptime 00:01:05, 24.79,  0.00, -0.39,  0.98, -4.44, -4.25,-72.88,-21.93,  0.08,-41.76, 34.61,-151.98; 31.80, -0.23, -0.07,  0.97, -4.10, 14.02,-10.57, -4.13,-13.57,  1.97,-13.57,-438.95
Uptime 00:01:05, 24.79,  0.23, -0.05,  1.12, 22.45,-30.40,-79.21, -2.38, 11.67,-38.16, 29.87,-162.12; 31.80,  0.18,  0.33,  1.19,-27.87,-59.98, 13.37, 15.51,  8.46, -1.26,-20.99,-437.24
Uptime 00:01:05, 24.79,  0.21,  0.06,  0.90,-41.42,-12.05,-55.89,  3.49, 13.33,-42.52, 27.50,-169.28; 31.89,  0.29,  0.07,  0.91,  8.48, 11.33, -5.30,  4.41, 17.82, -0.08,-19.51,-437.91
Uptime 00:01:05, 24.84,  0.43, -0.36,  0.96,-14.16, 17.12,-17.14,-18.98, 22.73,-43.84, 28.66,-171.49; 31.89,  0.18, -0.19,  0.92,-18.28,-12.62,-48.92,-11.45, 10.66, -2.62,-20.92,-444.22
Uptime 00:01:05, 24.79, -0.06, -0.30,  0.86,-26.99, 71.49,-26.98,-19.36, -3.76,-46.71, 37.06,-174.91; 31.89,  0.13,  0.01,  1.07,-15.56, 31.99,-22.45,  0.65,  6.87, -4.49,-16.66,-447.08
Uptime 00:01:05, 24.84, -0.35, -0.12,  1.18,-32.41,-12.17, 21.74, -5.59,-16.60,-50.02, 35.10,-172.09; 31.99, -0.16, -0.26,  1.09, 17.49, 24.10,-11.61,-13.31, -8.38, -2.44,-13.09,-448.58
Uptime 00:01:05, 24.88,  0.02, -0.33,  0.95,-11.42,-13.46,  0.24,-18.99,  1.26,-50.83, 32.68,-172.06; 31.89, -0.10,  0.12,  0.94, 25.76,-31.63,-23.55,  7.03, -5.86,  0.98,-16.68,-451.60
Uptime 00:01:05, 24.74,  0.03, -0.26,  0.94, -2.62,-24.47, 26.38,-15.49,  1.76,-50.45, 28.95,-168.71; 31.75,  0.10,  0.16,  0.92, -8.86,-23.52,-14.63,  9.81,  6.12,  0.05,-19.40,-453.46
Uptime 00:01:06, 24.79,  0.19, -0.33,  1.00, -7.09, 25.44, -3.22,-18.14, 10.07,-50.71, 31.41,-169.12; 31.85,  0.09, -0.03,  1.01,  2.80,  2.30,-11.38, -1.97,  5.10,  0.37,-18.82,-454.94
Uptime 00:01:06, 24.84, -0.08, -0.21,  1.15,-13.89, 34.16, 31.27,-10.19, -4.07,-51.64, 35.15,-165.12; 31.85, -0.04, -0.07,  1.08,  6.04, 11.26,-27.36, -3.69, -2.02,  1.05,-16.99,-458.44
Uptime 00:01:06, 24.74,  0.05, -0.37,  0.95,-16.16,-12.39, 39.21,-21.35,  2.81,-53.06, 32.83,-160.10; 31.85,  0.03, -0.00,  0.96, 32.97,-21.09,-19.94, -0.18,  1.79,  5.16,-19.33,-460.99
Uptime 00:01:06, 24.88,  0.00, -0.23,  0.99, -7.72,-86.69, 45.86,-12.91,  0.03,-53.23, 21.22,-154.19; 31.94, -0.06,  0.40,  0.92, 31.12,  3.26,  8.97, 23.32, -3.47,  9.46,-18.46,-459.83
Uptime 00:01:06, 24.84,  0.05, -0.30,  0.93, -1.48, 57.92, 68.53,-17.73,  3.03,-52.71, 27.94,-145.48; 31.85, -0.05,  0.17,  0.95, 18.41, 36.25, 14.74, 10.21, -2.74, 11.76,-13.53,-457.96
