Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:00:13, 23.61,  0.13, -0.04,  1.20, 10.02,-31.01, 43.65, -1.77,  6.27, 48.01, 33.39,609.34; 31.89,  0.25, -0.27,  1.08, 26.93,-29.40, -7.99,-13.80, 12.77,-36.52,-54.07,102.44
Uptime 00:00:13, 23.75, -0.07,  0.40,  0.92, 39.05, 21.56,-13.88, 23.41, -3.79, 52.50, 35.55,607.53; 31.80, -0.31,  0.27,  0.72, 26.56, 51.54, 17.18, 19.34,-22.04,-32.02,-45.98,104.67
Uptime 00:00:13, 23.71, -0.06,  0.10,  1.19, 12.33, 43.36, 26.11,  5.00, -3.04, 53.12, 40.42,610.93; 31.80, -0.18, -0.08,  1.20,-68.51,-16.47,-10.77, -3.67, -8.32,-40.18,-47.00,103.27
Uptime 00:00:14, 23.56,  0.01,  0.31,  0.86,-18.66, 22.31, 22.33, 19.87,  0.57, 50.02, 42.51,613.90; 31.80, -0.11,  0.04,  0.91,-22.92,-19.49,-42.49,  2.35, -6.63,-42.32,-48.46, 97.62
Uptime 00:00:14, 23.71, -0.71, -0.03,  1.35, 36.36,-23.08, 24.11, -1.20,-27.82, 53.63, 39.28,617.03; 31.80, -0.23, -0.54,  1.14,-10.07,-61.49,  4.86,-25.02,-10.26,-43.26,-55.12, 98.25
Uptime 00:00:14, 23.66, -0.03, -0.09,  1.13, 26.68,  5.47, 55.75, -4.54, -1.33, 55.86, 39.21,624.28; 31.80, -0.73,  0.44,  1.10,-15.49, 69.18, 10.89, 18.30,-31.57,-44.00,-44.58, 99.67
Uptime 00:00:14, 23.71, -0.08, -0.04,  0.90,-10.53,-47.48, -4.41, -2.30, -5.13, 53.33, 32.34,623.69; 31.75, -0.03, -0.16,  0.72,-12.02,-74.76,-27.38,-12.63, -2.34,-44.94,-53.38, 96.03
Uptime 00:00:14, 23.66,  0.12, -0.14,  1.03, 40.70, 52.18,  8.91, -7.65,  6.79, 57.29, 38.21,624.85; 31.75,  0.17, -0.27,  1.13, 12.45, 67.51,-63.87,-13.10,  8.09,-42.72,-43.88, 87.72
Uptime 00:00:14, 23.75, -0.50,  0.35,  0.74, -2.88, 16.55, 18.23, 21.18,-31.58, 56.20, 40.22,627.26; 31.85, -0.30,  0.08,  0.97, 26.91,-25.75,-16.80,  4.45,-17.07,-38.29,-45.99, 85.50
Uptime 00:00:14, 23.66, -0.24, -0.20,  0.89,  0.70,-27.97,-29.57,-12.33,-14.79, 54.92, 36.12,623.38; 31.85, -0.06, -0.39,  0.84,-57.07,-28.52,-16.63,-24.99, -3.61,-45.35,-48.66, 83.33
Uptime 00:00:14, 23.75, -0.07,  0.09,  1.29, 19.67,-41.07, 19.97,  4.08, -3.03, 56.41, 30.22,625.98; 31.85, -0.05, -0.36,  1.32, 36.68,-48.03, 18.70,-15.41, -2.27,-40.08,-53.76, 85.76
Uptime 00:00:15, 23.71,  0.28,  0.26,  0.70,-11.00,  9.36,  1.01, 19.05, 20.38, 54.24, 30.42,626.11; 31.94,  0.46,  0.01,  0.26, 43.31,-32.50,-24.97,  1.46, 60.35,-33.65,-58.09, 82.46
Uptime 00:00:15, 23.71, -0.18, -0.04,  1.18, 15.03, 48.78, 53.37, -1.94, -8.50, 55.04, 36.25,633.10; 31.75, -0.45, -0.63,  1.03,-58.02, -0.26,-100.94,-29.18,-20.35,-41.01,-56.56, 69.24
Uptime 00:00:15, 23.80, -0.15,  0.20,  0.98,-36.19, -2.58, 59.43, 11.39, -8.44, 49.52, 35.36,640.89; 31.85,  0.30,  0.00,  0.89, 28.10, 30.29,-28.34,  0.10, 18.67,-36.58,-51.91, 65.52
Uptime 00:00:15, 23.66, -0.55, -0.02,  1.10, 36.86, -2.04,  8.30, -1.10,-26.79, 53.28, 34.92,641.98; 31.85, -0.32, -0.57,  0.54, 36.68,-16.00,  3.67,-42.13,-22.47,-31.94,-52.49, 66.01
Uptime 00:00:15, 23.71, -0.05, -0.04,  1.15,-29.20, 12.67,-27.36, -2.09, -2.60, 48.45, 35.89,638.43; 31.89, -0.02, -0.12,  0.96,-66.95, 97.53,110.35, -6.96, -1.45,-39.97,-38.99, 80.35
Uptime 00:00:15, 23.75, -0.20,  0.12,  1.17,  5.14,-14.21, 39.51,  5.57, -9.48, 48.25, 33.55,643.56; 31.89, -0.11, -0.30,  0.99,  0.04,-46.98, 21.90,-16.65, -6.07,-39.50,-44.07, 83.20
Uptime 00:00:15, 23.80, -0.18,  0.11,  0.77,-23.34, -3.91, -7.80,  7.66,-12.94, 44.40, 32.63,642.53; 31.80,  0.13, -0.15,  1.10, 46.91,-33.04,  2.15, -7.93,  6.73,-32.76,-47.63, 83.49
Uptime 00:00:16, 23.80,  0.03,  0.00,  0.80,-34.71, -4.64, 53.57,  0.28,  2.22, 39.09, 31.34,649.49; 31.89,  0.09, -0.06,  0.78,-28.85,-21.77,-107.43, -4.66,  6.50,-35.87,-49.58, 69.52
Uptime 00:00:16, 23.71, -0.34, -0.27,  1.16, 24.21, -3.69,  4.41,-12.80,-15.96, 41.16, 30.56,650.07; 31.89,  0.07, -0.72,  1.10, 43.02,-30.49,-33.14,-33.32,  3.17,-30.29,-52.57, 65.18
Uptime 00:00:16, 23.71, -0.38,  0.27,  1.08,-13.55, -5.05, 35.45, 13.10,-18.98, 38.83, 29.67,654.78; 31.89, -0.16, -0.20,  0.35, 31.83,  9.07, 29.40,-27.51,-21.52,-26.09,-49.90, 69.09
Uptime 00:00:16, 23.71,  0.05,  0.26,  1.08, 10.54,-15.30, -3.83, 13.71,  2.77, 39.68, 27.06,654.28; 31.89,  0.11, -0.08,  1.19,-80.19, 14.86, 62.45, -3.85,  5.47,-35.94,-47.11, 77.27
Uptime 00:00:16, 23.80, -0.12, -0.12,  1.19, -2.83, 34.18, 12.47, -5.70, -5.53, 38.41, 31.05,655.93; 31.94, -0.16, -0.37,  1.03,  4.74, 10.55, -6.57,-19.50, -8.45,-35.00,-44.63, 76.41
Uptime 00:00:16, 23.75, -0.23,  0.48,  1.02, -0.24, 35.21, 67.63, 24.71,-11.30, 38.11, 35.14,664.72; 31.94,  0.06, -0.20,  0.97, 45.52, 28.80,-24.30,-11.50,  3.29,-28.73,-40.14, 73.25
Uptime 00:00:16, 23.71, -0.49,  0.07,  1.11,-24.74,-21.07, 17.63,  3.45,-23.84, 34.24, 32.21,667.03; 32.04, -0.09, -0.21,  1.05,-12.98,-82.72,-80.17,-11.14, -4.87,-30.04,-49.86, 62.74
Uptime 00:00:16, 23.75, -0.42,  0.01,  0.98, -7.59,-52.18, 36.98,  0.50,-22.99, 32.58, 25.27,671.91; 31.94, -0.23, -0.49,  1.10, 37.57,-22.36,-11.38,-23.38,-10.67,-25.05,-51.54, 61.24
Uptime 00:00:17, 23.80, -0.15,  0.21,  0.88, -2.54, 10.69, 14.99, 13.26, -9.20, 31.87, 26.33,673.87; 31.85, -0.04,  0.07,  1.04, 18.91, 16.98, 11.90,  3.59, -2.39,-22.05,-48.28, 62.80
Uptime 00:00:17, 23.75,  0.24,  0.09,  1.10, 52.25,-16.47,-39.47,  4.52, 12.20, 37.98, 23.46,668.74; 31.94,  0.38,  0.37,  1.19,-37.75,-33.74, 16.10, 16.51, 16.76,-26.09,-51.95, 64.89
Uptime 00:00:17, 23.71, -0.20, -0.27,  1.07, 15.03, 40.12,-22.14,-13.79,-10.08, 38.99, 28.65,665.67; 31.94, -0.10, -0.45,  1.02,-14.20, -1.30,-16.14,-23.76, -5.27,-27.98,-50.98, 62.65
Uptime 00:00:17, 23.75, -0.04,  0.26,  0.83,-32.89,-13.75,  0.66, 17.30, -2.86, 34.37, 26.39,665.75; 31.94,  0.11, -0.03,  0.87,  6.27,-45.68,-26.07, -2.26,  7.36,-26.66,-55.93, 59.26
Uptime 00:00:17, 23.71, -0.16, -0.01,  1.07, 25.60, 27.99,-10.43, -0.41, -8.33, 36.93, 29.59,664.40; 32.04, -0.07, -0.21,  1.04, 18.93,  0.00,-21.81,-11.63, -3.76,-23.95,-54.73, 56.43
Uptime 00:00:17, 23.80, -0.18,  0.21,  0.98, 11.90,  8.64, 35.04, 11.66,-10.41, 37.98, 30.33,669.06; 31.99, -0.28, -0.08,  1.17, -6.74, -2.41,-49.43, -3.98,-13.26,-24.43,-53.69, 49.85
Uptime 00:00:17, 23.75, -0.40, -0.02,  0.81,-40.22,-23.77, -7.05, -1.03,-26.30, 32.07, 27.22,668.14; 32.08, -0.06, -0.14,  0.84,-12.46,-32.84,-31.15, -9.09, -3.76,-25.71,-56.72, 45.80
Uptime 00:00:17, 23.80,  0.23,  0.04,  1.04, 36.37,-12.11, 15.53,  2.41, 12.38, 36.11, 24.89,670.16; 31.99,  0.16, -0.36,  1.16, 12.18,-21.51,-33.00,-17.11,  7.28,-23.99,-58.47, 41.51
Uptime 00:00:18, 23.75, -0.25,  0.31,  1.19,  5.12,110.23, 43.66, 14.47,-11.26, 36.35, 38.99,675.96; 31.99, -0.35,  0.06,  1.05, 46.18, 35.15,-46.33,  3.02,-18.30,-17.43,-52.36, 35.35
Uptime 00:00:18, 23.80, -0.31,  0.02,  0.97, -9.23,-32.93,  9.98,  1.22,-17.99, 34.47, 34.37,677.26; 31.99,  0.14,  0.32,  0.87,-87.41,-25.95,-51.53, 19.72,  8.48,-27.82,-54.79, 28.65
Uptime 00:00:18, 23.75, -0.44, -0.03,  1.17,  9.63,-61.34, 65.34, -1.29,-20.44, 35.00, 26.16,685.89; 31.99, -0.34, -0.70,  1.09,-28.43,-62.40, 54.65,-31.68,-14.62,-31.58,-61.47, 35.87
Uptime 00:00:18, 23.80,  0.10,  0.11,  1.04,-15.00,-24.44, 24.62,  5.90,  5.40, 32.51, 22.41,689.09; 32.08, -0.05,  0.04,  0.91,  5.86,-54.46,103.75,  2.47, -3.31,-30.15,-67.11, 49.35
Uptime 00:00:18, 23.75,  0.51,  0.01,  1.02, 30.92,  7.59, 95.13,  0.75, 26.61, 35.84, 22.40,701.55; 32.04,  0.66, -0.31,  0.86, 59.83, 41.28, 78.16,-15.95, 35.88,-22.19,-61.19, 59.59
Uptime 00:00:18, 23.80, -0.43,  0.04,  1.00,-27.79, 42.84, 68.37,  2.07,-23.08, 31.57, 27.96,710.57; 32.04, -0.42, -0.29,  1.37, -5.26,-58.18,-87.18,-11.44,-16.64,-22.65,-67.16, 48.08
Uptime 00:00:18, 23.75,  0.36,  0.13,  0.86,-33.87, -0.72, 45.07,  8.14, 22.37, 26.79, 26.86,716.43; 32.04,  0.34, -0.04,  0.88,-15.41,  3.93,-30.69, -2.39, 20.77,-24.21,-65.73, 44.09
Uptime 00:00:19, 23.80, -0.75, -0.04,  1.05,-11.95, 41.01, 28.93, -1.58,-35.64, 24.69, 32.30,720.22; 32.04, -0.29, -0.57,  1.10, 25.38, 35.15,-13.99,-26.61,-13.00,-21.00,-59.64, 42.26
Uptime 00:00:19, 23.71, -0.47, -0.49,  0.90, -6.66,-105.91, 31.48,-25.60,-24.69, 22.82, 18.45,724.38; 32.13, -0.19, -0.18,  1.06,-12.34,-81.04, 30.38, -9.69, -9.78,-22.37,-68.74, 46.27
Uptime 00:00:19, 23.85, -0.04, -0.28,  1.10, -9.56, 51.83, 57.56,-14.25, -1.87, 20.86, 24.72,731.86; 32.04,  0.00, -0.39,  0.98, -3.39, -1.52, 28.91,-21.84,  0.16,-22.79,-67.56, 50.03
Uptime 00:00:19, 23.80,  0.09, -0.35,  1.08,-15.88,-19.74, 90.26,-17.73,  4.63, 18.06, 21.62,743.59; 32.04,  0.43, -0.16,  0.97, 39.44, 15.31, 99.73, -8.75, 23.84,-17.48,-64.73, 63.00
Uptime 00:00:19, 23.85, -0.19, -0.22,  0.93,  6.60, 20.09, 70.95,-12.97,-11.25, 18.30, 24.03,753.03; 32.08, -0.12, -0.23,  0.92,  7.31,  8.81, 47.29,-14.01, -6.94,-16.46,-62.15, 69.29
Uptime 00:00:19, 23.99, -0.09, -0.30,  0.90,-13.40, 11.15, 34.82,-18.29, -5.24, 15.87, 25.08,757.56; 32.08, -0.12, -0.01,  0.95, 22.73, -3.77,-10.88, -0.87, -7.07,-13.25,-61.25, 67.87
Uptime 00:00:19, 23.85, -0.17, -0.27,  0.92, -4.51, -3.54, 27.24,-16.30,-10.05, 14.63, 24.31,761.18; 32.08, -0.04, -0.10,  0.99, 14.76,-10.90,-21.30, -5.69, -2.04,-11.18,-61.40, 65.04
Uptime 00:00:19, 23.89, -0.08, -0.19,  1.05,  5.75, -1.68, 35.05,-10.12, -4.50, 14.87, 23.70,765.74; 32.04,  0.06,  0.05,  0.98,  4.90, -9.16,-14.11,  3.01,  3.49,-10.27,-61.41, 63.20
Uptime 00:00:20, 23.85, -0.35, -0.23,  0.95, 14.71, 13.15, 34.38,-12.77,-19.51, 16.19, 25.29,770.21; 32.08, -0.09,  0.06,  0.99,-10.02, -5.49, -5.56,  3.57, -4.92,-11.27,-60.78, 62.48
Uptime 00:00:20, 23.80, -0.15, -0.30,  1.03, 11.26,  0.44, 33.86,-16.14, -7.95, 17.00, 25.01,774.67; 31.99,  0.00, -0.02,  1.01, -1.70,-15.63, -0.08, -1.29,  0.21,-11.29,-61.59, 62.47
Uptime 00:00:20, 23.85, -0.27, -0.31,  0.92,  2.59, -1.59, 31.48,-17.80,-15.40, 16.64, 24.61,778.77; 32.18, -0.08, -0.05,  0.97, -1.12, -9.88,  0.51, -2.94, -4.47,-11.27,-61.53, 62.54
Uptime 00:00:20, 23.85, -0.16, -0.31,  1.03,  7.46, 13.41, 33.43,-16.57, -8.45, 16.92, 26.00,783.11; 32.08,  0.01, -0.12,  1.00, -6.34, -7.07,-11.32, -6.76,  0.47,-11.99,-61.21, 61.06
Uptime 00:00:20, 23.80, -0.17, -0.20,  0.99, 17.32, -4.69, 20.66,-11.31, -9.75, 18.60, 25.06,785.84; 32.08,  0.03, -0.01,  1.03,-17.23,-11.89, -6.89, -0.43,  1.75,-13.98,-61.56, 60.15
Uptime 00:00:20, 23.85, -0.14, -0.23,  1.01,  8.36,  6.90, 22.59,-12.95, -7.64, 19.03, 25.60,788.78; 32.22, -0.07, -0.00,  1.01, -7.26,-11.23, -8.95, -0.26, -3.98,-14.63,-61.68, 58.99
Uptime 00:00:20, 23.89, -0.24, -0.29,  0.95,  9.40, -3.56, 25.36,-16.66,-13.74, 19.53, 24.90,792.10; 32.08, -0.03, -0.11,  0.99, -6.17,-16.43, -9.00, -6.24, -1.85,-15.26,-62.52, 57.81
Uptime 00:00:21, 23.85, -0.17, -0.16,  1.06,  7.43,  3.65, 36.35, -8.63, -9.20, 19.93, 25.06,796.93; 32.13, -0.06, -0.20,  1.09, -8.28,  0.03, -7.65,-10.40, -2.99,-16.24,-61.20, 56.79
Uptime 00:00:21, 23.89, -0.11, -0.24,  1.03, 17.03,-15.17, 19.89,-13.00, -6.14, 21.44, 22.75,799.52; 32.22,  0.06, -0.11,  1.08,  3.95, -9.08, -4.77, -6.02,  3.29,-15.53,-61.20, 56.17
Uptime 00:00:21, 23.75, -0.21, -0.22,  0.96, -5.50, -6.50, 14.91,-12.40,-12.04, 20.06, 21.71,801.46; 32.22, -0.04, -0.03,  0.96,  7.40,-19.77, -4.30, -2.07, -2.43,-14.32,-62.45, 55.62
Uptime 00:00:21, 23.89, -0.30, -0.31,  1.03, 14.68,  5.12, 22.50,-16.12,-15.45, 21.25, 22.25,804.45; 32.22, -0.09, -0.10,  1.01,  3.77,-14.27,-16.57, -5.89, -4.83,-13.66,-62.96, 53.41
Uptime 00:00:21, 23.85, -0.25, -0.33,  0.99, -5.47, -1.63, 24.15,-18.04,-13.68, 19.77, 21.87,807.59; 32.13, -0.08, -0.14,  1.06,  5.32, -9.92, -8.66, -7.77, -4.18,-12.87,-62.88, 52.29
Uptime 00:00:21, 23.80, -0.24, -0.16,  1.00,  8.05,  5.57, 28.59, -8.70,-13.32, 20.24, 22.42,811.37; 32.22, -0.08, -0.08,  1.01,  0.86, -1.86, -5.29, -4.55, -4.53,-12.59,-61.78, 51.59
Uptime 00:00:21, 23.85, -0.16, -0.31,  0.93, 14.04, -2.56, 23.48,-18.10, -9.32, 21.26, 21.83,814.42; 32.32,  0.07, -0.03,  0.95, -6.13,-10.90, -2.83, -2.00,  3.95,-13.16,-62.01, 51.22
Uptime 00:00:21, 23.75, -0.21, -0.21,  1.00, 10.51,  5.31, 18.81,-11.64,-11.43, 21.95, 22.30,816.86; 32.13, -0.06, -0.02,  1.02, -5.09,-14.85, -3.82, -1.24, -3.51,-13.57,-62.59, 50.72
Uptime 00:00:22, 23.89, -0.20, -0.35,  0.97,  1.67, 11.80, 23.01,-19.21,-11.22, 21.34, 23.61,819.90; 32.27, -0.04, -0.16,  1.03, -1.21,-11.52, -9.18, -8.68, -1.95,-13.63,-62.79, 49.51
Uptime 00:00:22, 23.80, -0.12, -0.28,  1.00,  7.92, 10.02, 17.77,-15.61, -6.81, 21.61, 24.55,822.21; 32.27,  0.02, -0.14,  1.02,  0.47, -6.84,-14.16, -7.59,  0.95,-13.45,-62.43, 47.67
Uptime 00:00:22, 23.89, -0.17, -0.22,  0.94, 10.31,  8.05, 10.03,-13.19, -9.78, 22.24, 25.28,823.52; 32.27,  0.04, -0.07,  1.03,  0.67,-10.00,-13.46, -3.89,  2.38,-13.17,-62.51, 45.91
Uptime 00:00:22, 23.94, -0.31, -0.24,  1.01,  3.55, -3.34, 16.03,-12.89,-16.55, 22.00, 24.67,825.66; 32.27, -0.05, -0.09,  1.04,  4.99,-21.85, -5.00, -4.93, -2.94,-12.35,-64.05, 45.24
Uptime 00:00:22, 23.89, -0.20, -0.30,  1.04,  0.54, 22.06, 28.38,-15.67,-10.29, 21.31, 27.20,829.34; 32.27, -0.00, -0.08,  0.94, -1.72, -9.33,-10.82, -5.08, -0.24,-12.43,-63.95, 43.84
Uptime 00:00:22, 23.85, -0.19, -0.34,  0.94, 13.81,  3.96, 14.56,-19.59,-10.77, 22.27, 27.38,831.25; 32.18, -0.02, -0.17,  1.00,  0.54, -4.23, -3.04, -9.36, -1.23,-12.30,-63.19, 43.44
Uptime 00:00:22, 23.89, -0.31, -0.13,  1.00, 10.50,  2.95, 15.14, -7.24,-17.01, 23.05, 27.55,833.27; 32.18, -0.04, -0.04,  1.02,  8.31,-11.94,-12.46, -2.23, -2.29,-11.01,-63.43, 41.78
Uptime 00:00:22, 23.85, -0.18, -0.24,  0.94, 11.35, -4.03, 11.33,-14.39,-10.68, 23.74, 26.70,834.74; 32.32,  0.04, -0.02,  0.97,  5.26,-18.94,-18.51, -1.06,  2.54,-10.14,-64.63, 39.37
Uptime 00:00:23, 23.99, -0.24, -0.20,  1.02, -5.18, 10.32, 10.43,-10.64,-12.92, 22.34, 27.84,836.20; 32.32, -0.07,  0.00,  1.02,  7.64,-22.29,-13.91,  0.05, -3.74, -8.89,-66.32, 37.43
Uptime 00:00:23, 23.94, -0.14, -0.31,  1.00, -1.55,  9.41, 26.00,-17.03, -7.89, 21.36, 28.64,839.58; 32.32, -0.03, -0.05,  0.99,  4.42, -9.78,-10.20, -2.64, -1.91, -8.20,-66.20, 36.10
Uptime 00:00:23, 23.89, -0.02, -0.26,  1.11, -5.59,  7.41, 17.16,-13.37, -0.84, 19.95, 29.03,841.81; 32.41,  0.02,  0.02,  1.05, 20.15, -5.48,-10.78,  1.07,  0.97, -5.45,-65.60, 34.70
Uptime 00:00:23, 23.89, -0.22, -0.20,  0.90, 11.21,  0.81,  9.63,-12.14,-13.57, 20.76, 28.83,843.08; 32.41, -0.03,  0.03,  0.98,  5.49,-10.03, -9.04,  1.79, -1.54, -4.59,-65.55, 33.50
Uptime 00:00:23, 23.89, -0.35, -0.26,  0.96,  8.51, -2.58, 21.02,-14.42,-19.27, 21.14, 28.31,845.81; 32.32, -0.01,  0.05,  1.01,  4.07,-11.77,-11.70,  2.88, -0.63, -3.93,-65.73, 31.98
Uptime 00:00:23, 23.89, -0.25, -0.25,  0.96,  8.19, 12.66, 22.52,-14.11,-14.05, 21.48, 29.63,848.74; 32.22, -0.05,  0.09,  0.98,  0.01, -5.23,-16.01,  5.35, -2.72, -3.74,-65.02, 29.90
Uptime 00:00:23, 23.94, -0.18, -0.32,  0.85,  1.49,  6.79, 19.05,-20.12,-11.02, 20.84, 30.14,851.26; 32.32,  0.02, -0.01,  0.97,  6.06,-13.10,-14.63, -0.60,  1.39, -2.89,-65.45, 27.97
Uptime 00:00:24, 23.80, -0.21, -0.21,  0.94, 10.71,  5.92, 20.12,-12.11,-12.16, 21.55, 30.53,853.87; 32.36,  0.04,  0.06,  0.97,  3.37,-18.43,-13.72,  3.71,  2.47, -2.33,-66.53, 26.19
Uptime 00:00:24, 23.85, -0.22, -0.27,  0.98,  7.52, -9.39, 22.37,-14.91,-12.31, 21.80, 28.95,856.85; 32.41,  0.01,  0.07,  0.95, -3.12,-13.13, -5.69,  4.23,  0.48, -2.61,-66.92, 25.43
Uptime 00:00:24, 23.89, -0.28, -0.26,  0.99, -3.92, 21.27, 33.97,-14.22,-15.30, 20.57, 31.42,861.33; 32.46, -0.10,  0.09,  0.95, -2.48, -6.17,-10.46,  5.12, -5.83, -2.77,-66.27, 24.05
Uptime 00:00:24, 23.94,  0.02, -0.27,  0.88, -2.02, 15.91, 30.72,-17.26,  1.26, 19.56, 32.80,865.32; 32.46,  0.09,  0.03,  1.01, -1.93, -7.25, -8.59,  1.63,  5.02, -2.93,-65.97, 22.93
Uptime 00:00:24, 24.08, -0.26, -0.26,  1.01, 14.92, -7.21, 32.11,-14.20,-13.95, 20.80, 31.50,869.53; 32.46, -0.07,  0.06,  0.98, -9.82, -5.98,  5.92,  3.75, -4.00, -4.06,-65.33, 23.71
Uptime 00:00:24, 23.94, -0.24, -0.26,  1.01,  0.18, -1.40, 33.39,-14.32,-12.76, 20.12, 30.94,873.97; 32.36, -0.04,  0.02,  1.01, -5.79,-15.20,  0.97,  0.95, -2.43, -4.71,-65.96, 23.84
Uptime 00:00:24, 23.89, -0.15, -0.26,  0.96,  4.21,  8.15, 39.69,-14.76, -8.41, 19.96, 31.53,879.13; 32.46, -0.08, -0.04,  1.03, -8.85,  1.38,  8.59, -2.06, -4.37, -5.79,-64.38, 24.95
Uptime 00:00:24, 23.89, -0.23, -0.28,  0.91,  8.13, 11.73, 38.26,-16.92,-13.50, 20.27, 32.68,884.18; 32.36, -0.08, -0.06,  0.99, -8.07,  2.99, 10.35, -3.30, -4.41, -6.78,-62.62, 26.32
Uptime 00:00:25, 23.99, -0.21, -0.26,  0.98, 12.74,-16.98, 46.29,-14.69,-11.63, 21.21, 30.08,890.24; 32.46,  0.07,  0.03,  1.00, -5.17,-17.92, 15.23,  1.86,  3.96, -7.27,-63.74, 28.31
Uptime 00:00:25, 23.99, -0.20, -0.23,  1.09,  8.54, 21.47, 39.49,-11.91,-10.23, 21.63, 32.42,895.38; 32.51, -0.08,  0.05,  0.97,  0.70,  7.06, -3.01,  2.97, -4.92, -6.98,-61.47, 27.92
Uptime 00:00:25, 24.04,  0.02, -0.28,  1.00, 18.82,-21.60, 20.64,-15.75,  1.01, 23.32, 28.96,898.10; 32.41,  0.05, -0.05,  1.02,  9.12, -9.34,-15.26, -2.96,  2.88, -5.72,-61.51, 25.91
Uptime 00:00:25, 23.99, -0.39, -0.13,  0.82, 16.97,  1.86,-11.89, -8.35,-25.27, 24.85, 29.12,896.56; 32.51, -0.04, -0.07,  0.90,  6.61,-13.16,-28.51, -4.16, -2.80, -4.84,-61.90, 22.20
Uptime 00:00:25, 23.99, -0.11, -0.21,  1.00,  4.19,-48.96,  1.82,-11.83, -6.19, 24.65, 22.42,896.79; 32.55,  0.05,  0.09,  1.02,-19.47,-58.69, -9.79,  4.79,  2.95, -7.13,-68.20, 20.93
Uptime 00:00:25, 23.99, -0.41, -0.27,  0.95,  1.06,-11.27, 28.84,-14.69,-22.68, 24.00, 20.95,900.66; 32.41, -0.03, -0.08,  0.95,-10.46, -8.35, 13.15, -4.71, -1.85, -8.46,-67.89, 22.69
Uptime 00:00:25, 23.94, -0.11, -0.27,  1.21,  9.29, 51.96, 34.55,-12.67, -5.27, 24.45, 27.26,905.15; 32.41, -0.02, -0.12,  0.80, 33.19, 34.14,  1.80, -8.48, -1.21, -4.23,-62.16, 22.93
Uptime 00:00:25, 23.99, -0.42, -0.06,  0.93, 30.97, 31.59, 45.40, -3.51,-24.37, 27.84, 31.22,911.05; 32.41, -0.44,  0.04,  0.94,  3.31,-22.76,-42.68,  1.95,-25.22, -3.69,-63.31, 17.38
Uptime 00:00:26, 24.04, -0.26, -0.03,  0.77, 23.12, -6.21, -4.28, -2.30,-18.43, 30.25, 30.16,910.48; 32.51,  0.18,  0.17,  0.92, -4.52,-20.23,-18.98, 10.00, 11.00, -4.00,-64.90, 14.85
Uptime 00:00:26, 24.08, -0.21, -0.05,  0.99, 50.89,-23.88, -9.10, -2.59,-12.24, 36.08, 26.76,909.30; 32.46,  0.08,  0.12,  0.88,-22.23,-27.14,-11.12,  7.45,  5.22, -6.61,-67.17, 13.41
Uptime 00:00:26, 23.94,  0.05,  0.21,  1.18, 17.02,-13.01,  1.59, 10.10,  2.19, 37.72, 24.52,909.51; 32.41, -0.08,  0.27,  1.13,-42.40, 27.82, 46.96, 13.47, -3.99,-11.61,-62.20, 19.51
Uptime 00:00:26, 24.08,  0.54, -0.39,  0.99, 49.40,115.48, 43.25,-19.24, 27.07, 42.83, 38.09,915.08; 32.46, -0.33, -0.49,  1.21,-24.66,133.65,-13.76,-21.31,-14.38,-14.92,-43.77, 17.74
Uptime 00:00:26, 23.99, -0.67,  0.27,  0.76,-15.88, 66.63, 46.79, 14.84,-39.76, 40.25, 46.61,921.17; 32.46, -0.33, -0.06,  0.75,-45.35, 81.62, 17.25, -4.27,-24.03,-20.48,-32.02, 19.98
Uptime 00:00:26, 23.99, -0.68, -0.32,  1.08, 17.78, -8.15, 24.33,-14.22,-31.30, 41.47, 45.24,924.40; 32.55, -0.50, -0.49,  0.77, -6.27, 28.06, -8.68,-28.29,-28.62,-21.45,-27.15, 18.82
Uptime 00:00:26, 23.89, -0.78,  0.11,  0.75, -2.83, 48.28, 28.33,  5.88,-45.71, 40.40, 51.40,928.09; 32.65, -0.57, -0.24,  0.68,  3.57,  9.91,  5.57,-15.14,-38.10,-20.87,-24.58, 19.55
Uptime 00:00:27, 24.04, -0.52,  0.02,  0.81,-24.69,-10.55,  8.93,  1.27,-32.67, 36.45, 49.67,929.26; 32.46, -0.56, -0.23,  0.59,  7.57, 12.89,-11.47,-15.63,-41.28,-19.80,-21.61, 18.04
Uptime 00:00:27, 23.99, -0.76,  0.07,  0.84,  4.73, 37.39, 32.27,  3.32,-42.16, 36.40, 54.36,933.52; 32.55, -0.66, -0.23,  0.62,  1.95, 15.35, -4.07,-13.96,-45.04,-19.43,-18.29, 17.51
Uptime 00:00:27, 24.04, -0.71,  0.01,  0.84,  7.38, -6.73, 19.69,  0.51,-40.17, 36.62, 53.22,936.08; 32.55, -0.67, -0.26,  0.55, -0.69,-10.07, -1.90,-16.58,-47.89,-19.46,-18.25, 17.26
Uptime 00:00:27, 23.99, -0.68,  0.03,  0.93,  1.73,  3.56, 22.93,  1.68,-36.32, 36.14, 53.33,939.06; 32.55, -0.68, -0.19,  0.58,  8.15, -8.27, -8.43,-11.97,-47.87,-18.27,-17.98, 16.16
