Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:02:06, 29.96,  0.02,  0.32,  1.06, 29.39, 53.14, 13.38, 16.70,  1.13, -7.69,114.22,-8872.72; 36.18, -0.35, -0.08,  1.07,-30.00, -2.92,-17.52, -4.02,-18.28,-20.71, 21.78,-1442.74
Uptime 00:02:06, 30.01,  0.24,  0.08,  0.92,-17.48, -7.87,-42.53,  4.94, 14.49, -9.72,110.62,-8878.38; 36.18, -0.03,  0.01,  1.04,  0.17,-18.80,-15.24,  0.80, -1.62,-20.26, 18.93,-1444.76
Uptime 00:02:06, 29.96, -0.19,  0.15,  1.04,-18.54, 22.37,-83.55,  7.81,-10.30,-11.76,111.51,-8889.41; 36.18, -0.08, -0.11,  0.96, 20.47, -8.65,-11.00, -6.51, -4.74,-17.33, 17.53,-1446.22
Uptime 00:02:06, 30.11,  0.12,  0.24,  0.86,-18.64,  2.48,-80.74, 15.28,  7.87,-13.64,109.44,-8900.07; 36.18, -0.17, -0.07,  0.79, 15.65, 15.48,-11.41, -4.84,-12.13,-15.06, 19.42,-1447.72
Uptime 00:02:07, 30.06, -0.05,  0.53,  1.11, 13.97,-25.84,-194.82, 25.32, -2.19,-11.02,103.91,-8926.17; 36.27,  0.47,  0.07,  1.14,-26.64, 66.97, 39.05,  3.01, 22.19,-18.20, 27.38,-1442.49
Uptime 00:02:07, 30.11,  0.42,  0.14,  0.84,-27.07, 49.41,-115.71,  8.58, 26.38,-14.11,107.64,-8941.33; 36.18,  0.13, -0.20,  1.04, 28.52, 31.05,-16.95,-10.63,  6.90,-14.38, 30.68,-1444.71
Uptime 00:02:07, 30.11,  0.22, -0.26,  1.07, -2.87, 69.46,-111.23,-13.39, 11.46,-14.47,114.38,-8956.24; 36.27,  0.08, -0.22,  0.95,  1.30,-51.75,-72.61,-12.72,  4.45,-14.18, 23.19,-1454.44
Uptime 00:02:07, 30.01,  0.00,  0.08,  0.89, 24.82, 69.17,-70.30,  5.08,  0.25,-10.87,121.04,-8965.52; 36.27, -0.51,  0.03,  1.12,-14.41, -1.79,-42.95,  1.49,-24.53,-15.73, 22.98,-1460.11
Uptime 00:02:07, 30.11,  0.23,  0.07,  1.00,  1.92, -7.93,-108.26,  3.66, 12.99,-10.33,117.34,-8979.70; 36.27,  0.10, -0.00,  0.91, -6.08,-13.56,-57.93, -0.25,  6.51,-16.20, 20.65,-1467.70
Uptime 00:02:07, 30.06, -0.12,  0.06,  1.15,-17.70, 25.99,-134.84,  2.80, -5.73,-12.39,118.52,-8997.77; 36.27, -0.04, -0.09,  0.95, -5.04, -7.33,-85.82, -5.22, -2.40,-16.64, 19.32,-1479.20
Uptime 00:02:07, 30.01, -0.11,  0.11,  0.99, -3.42, 22.91,-98.44,  6.51, -6.55,-12.46,119.24,-9010.76; 36.27, -0.02,  0.02,  1.08, 24.44,-23.03,-97.99,  0.83, -1.03,-13.13, 15.98,-1492.13
Uptime 00:02:08, 30.15, -0.16,  0.44,  1.00, 13.29,-28.76,-157.97, 23.66, -8.39,-10.03,113.33,-9031.45; 36.18, -0.17,  0.04,  0.81, 15.25,-28.55,-39.49,  3.06,-11.93,-10.85, 12.23,-1497.31
Uptime 00:02:08, 30.11,  0.15,  0.26,  1.04,-17.85, -6.92,-142.03, 13.88,  7.90,-11.89,110.00,-9050.48; 36.08,  0.07,  0.11,  1.10,-27.62, 62.07,-20.63,  5.68,  3.88,-14.15, 20.06,-1500.07
Uptime 00:02:08, 30.06,  0.36,  0.10,  1.00,-45.68, 22.65,-84.48,  5.52, 19.64,-17.50,110.36,-9061.72; 36.22,  0.05, -0.09,  1.03,  9.66, 10.79,-56.34, -5.11,  2.96,-12.72, 21.00,-1507.51
Uptime 00:02:08, 30.11,  0.12, -0.02,  1.01, -7.10, 42.49,-103.74, -1.14,  6.80,-18.08,113.47,-9075.31; 36.27,  0.10, -0.09,  0.99, 14.93,-13.97,-59.13, -5.16,  5.51,-10.63, 18.66,-1515.31
Uptime 00:02:08, 30.06, -0.12,  0.10,  0.95, 18.33, 90.88,-51.95,  5.81, -7.25,-15.20,123.28,-9082.27; 36.27, -0.00,  0.10,  1.01,  5.79, 21.02,-18.80,  5.86, -0.28, -9.54, 21.05,-1517.83
Uptime 00:02:08, 30.01, -0.12,  0.06,  1.03, -3.38,-55.67,-38.99,  3.56, -6.66,-15.26,113.75,-9087.42; 36.18,  0.19,  0.04,  1.01,-16.15,-62.80,-39.67,  2.16, 10.86,-11.40, 12.29,-1523.07
Uptime 00:02:08, 30.06,  0.16,  0.24,  0.94, -9.56, 63.75,-61.52, 13.91,  9.32,-15.93,119.66,-9095.66; 36.18,  0.03,  0.14,  0.92,-12.63, 13.81,-51.94,  8.60,  2.06,-12.66, 13.81,-1530.03
Uptime 00:02:08, 30.01, -0.19,  0.07,  1.11, -0.66,  2.48,-79.75,  3.60, -9.85,-15.63,117.78,-9106.11; 36.27, -0.01,  0.02,  1.04, 17.77, -5.64,-60.46,  1.27, -0.73,-10.10, 12.83,-1537.95
Uptime 00:02:09, 30.06, -0.15,  0.06,  0.99,  5.87, -2.53,-89.00,  3.24, -8.36,-14.49,115.26,-9117.86; 36.08, -0.10, -0.14,  0.77, 19.10, -1.36,-39.35,-10.47, -7.15, -7.63, 12.54,-1543.14
Uptime 00:02:09, 30.01,  0.23,  0.35,  1.18, -6.95,  0.89,-116.62, 16.11, 10.43,-14.79,112.87,-9133.48; 36.22,  0.22,  0.10,  1.07,-26.43, 72.30, 17.92,  5.17, 11.69,-10.85, 21.55,-1540.74
Uptime 00:02:09, 30.06, -0.00,  0.09,  0.92,-20.46,-11.17,-95.35,  5.52, -0.30,-17.03,109.17,-9146.07; 36.22, -0.10,  0.06,  0.96,-13.30,  2.07, 11.81,  3.44, -5.83,-12.28, 21.50,-1539.18
Uptime 00:02:09, 30.01,  0.13,  0.13,  1.09,-10.71,  6.34,-51.98,  6.76,  6.53,-17.93,107.67,-9152.88; 36.18, -0.00,  0.03,  1.05, 15.05,  2.35, -7.30,  1.58, -0.10,-10.07, 21.38,-1540.14
Uptime 00:02:09, 30.20,  0.10,  0.03,  0.83, -4.54, 16.60,-52.09,  2.22,  6.70,-18.12,107.56,-9159.86; 36.18,  0.23, -0.15,  0.77, 10.85, -6.28,  8.97,-10.45, 16.70, -8.65, 19.79,-1538.94
Uptime 00:02:09, 30.01,  0.02,  0.11,  1.14, 18.53, 22.63,-19.67,  5.54,  0.76,-15.25,108.32,-9162.46; 36.32, -0.32, -0.03,  1.06,-35.76,-43.18,-17.82, -1.39,-16.88,-13.13, 14.15,-1541.29
Uptime 00:02:09, 30.06,  0.14,  0.14,  0.96,-13.07,  9.90,-73.54,  7.96,  8.52,-16.50,107.29,-9172.31; 36.22,  0.01,  0.02,  1.00,  3.94,-20.95,-12.87,  1.00,  0.79,-12.33, 11.10,-1543.01
Uptime 00:02:10, 30.15,  0.10,  0.13,  1.01,-15.48, 36.88,-70.84,  7.20,  5.50,-18.03,109.80,-9181.66; 36.18,  0.10,  0.01,  0.90, -8.44,  3.23,-28.94,  0.72,  6.11,-13.17, 11.17,-1546.83
Uptime 00:02:10, 30.01, -0.14,  0.29,  1.09, -5.29, -6.94,-76.15, 14.86, -7.24,-18.06,106.85,-9191.71; 36.22, -0.04,  0.13,  1.01, 24.03, -1.41,-25.03,  7.51, -2.04, -9.64, 10.80,-1550.14
Uptime 00:02:10, 30.06, -0.11,  0.16,  0.88,-15.19, -3.32,-95.84, 10.04, -7.06,-19.49,104.42,-9204.56; 36.22, -0.14, -0.10,  0.77, 22.82,-16.75,-31.09, -6.97,-10.04, -6.59,  8.59,-1554.30
Uptime 00:02:10, 30.11,  0.32,  0.48,  1.20, 13.00,-20.21,-124.96, 21.20, 13.73,-17.00, 99.44,-9221.05; 36.22, -0.02,  0.12,  0.99,-14.69, 57.46, 15.42,  6.67, -1.39, -8.23, 15.88,-1552.27
Uptime 00:02:10, 30.06, -0.11,  0.26,  0.93,-22.43, 64.39,-74.93, 15.30, -6.29,-19.25,105.91,-9230.94; 36.22,  0.11,  0.23,  0.89, -0.70, 24.25, 14.00, 14.48,  6.81, -7.86, 18.56,-1550.42
Uptime 00:02:10, 30.11,  0.23,  0.12,  0.96,  1.13, -3.60,-57.00,  7.09, 13.32,-18.58,103.05,-9238.58; 36.32,  0.12, -0.04,  1.04, 23.83,-33.97,-10.86, -2.19,  6.80, -4.62, 13.59,-1551.88
Uptime 00:02:10, 30.25,  0.15,  0.13,  0.96, 33.37, 56.25,-33.42,  7.89,  9.00,-13.76,108.03,-9242.96; 36.22, -0.33,  0.23,  1.17,-45.44,  6.06,-39.18, 10.55,-15.50,-10.15, 14.41,-1557.01
Uptime 00:02:10, 30.11,  0.08,  0.27,  0.96,-16.60, -9.05,-65.54, 15.58,  4.59,-15.32,104.61,-9251.61; 36.32,  0.17,  0.17,  0.89,  2.37,  8.61,-40.43, 10.59, 10.79, -9.43, 15.02,-1562.34
Uptime 00:02:11, 30.15, -0.19, -0.00,  1.01,-13.87,  6.40,-87.16, -0.22,-10.65,-16.86,103.58,-9263.37; 36.22,  0.00, -0.24,  0.94, 28.78,  5.75,-51.00,-14.39,  0.28, -5.72, 15.47,-1569.23
Uptime 00:02:11, 30.11,  0.06,  0.11,  0.83, 26.99,-20.82,-112.19,  7.75,  4.01,-12.90, 98.75,-9278.07; 36.22, -0.03,  0.49,  1.19,-22.43, 12.04,-34.19, 22.47, -1.14, -8.04, 16.73,-1573.71
Uptime 00:02:11, 30.15,  0.20,  0.35,  0.89,-34.72, 86.86,-86.80, 21.14, 11.64,-16.78,107.95,-9289.70; 36.32, -0.18,  0.23,  0.92,  6.56, 22.99,  7.57, 13.47,-10.63, -6.75, 19.63,-1572.69
Uptime 00:02:11, 30.11,  0.34, -0.01,  0.99,-21.03,  6.22,-85.42, -0.78, 19.01,-19.18,106.22,-9300.98; 36.22, -0.03, -0.23,  0.91, 17.45,-35.76, -7.79,-14.40, -2.01, -4.64, 14.65,-1573.72
Uptime 00:02:11, 30.20, -0.12, -0.02,  0.89, 30.73, 64.48,-41.45, -1.06, -7.66,-14.87,112.53,-9306.41; 36.22, -0.14,  0.32,  1.24,-32.76, 17.25,-12.81, 14.22, -6.47, -8.47, 16.70,-1575.40
Uptime 00:02:11, 30.11,  0.08,  0.30,  0.99,-29.24,-28.92,-66.65, 16.66,  4.42,-18.05,106.42,-9315.27; 36.18,  0.25,  0.13,  0.97, -9.13,-22.39,-59.20,  7.68, 14.55, -9.34, 13.16,-1583.27
Uptime 00:02:11, 30.11, -0.40, -0.03,  1.08, -0.83,-16.89,-107.83, -1.63,-20.14,-17.83,102.51,-9329.50; 36.22, -0.23, -0.23,  0.88, 22.29,  0.70,-54.55,-13.98,-14.05, -6.55, 13.27,-1590.47
Uptime 00:02:12, 30.01,  0.21,  0.11,  0.89, 22.39, 31.06,-151.69,  6.89, 13.42,-14.44,104.21,-9349.53; 36.27,  0.01,  0.40,  1.27,-23.07, 15.06,-49.10, 17.43,  0.35, -9.05, 14.94,-1596.96
Uptime 00:02:12, 30.15, -0.04,  0.45,  0.79,-35.00, 74.22,-98.30, 29.79, -2.75,-18.35,112.36,-9363.29; 36.27, -0.35,  0.24,  0.93, 17.13, 15.14,-20.14, 13.45,-19.86, -6.25, 17.12,-1599.78
Uptime 00:02:12, 30.15,  0.13, -0.11,  1.11, 14.56,-20.94,-79.52, -5.39,  6.86,-16.21,107.27,-9373.79; 36.27,  0.07, -0.21,  0.95, -4.69,-77.44,-39.47,-12.65,  4.23, -6.99,  6.67,-1604.99
Uptime 00:02:12, 30.11,  0.15,  0.14,  1.09, 32.87, 27.81,-24.10,  7.22,  7.97,-11.49,108.56,-9376.97; 36.27, -0.14,  0.11,  1.15,-34.55,  8.29,-64.11,  5.57, -6.81,-11.20,  7.75,-1613.45
Uptime 00:02:12, 30.11,  0.04,  0.38,  1.04,-34.51,-31.61,-102.38, 20.09,  1.85,-15.39,102.20,-9390.69; 36.18,  0.12,  0.05,  0.95, -5.86,-17.41,-55.61,  2.70,  7.30,-11.70,  5.16,-1620.90
Uptime 00:02:12, 30.11, -0.05,  0.04,  1.02, 17.91,-12.36,-96.85,  1.96, -3.04,-12.73, 98.62,-9403.47; 36.27,  0.08,  0.03,  0.98,  4.14, 17.35,-23.39,  1.75,  4.39,-10.89,  7.21,-1623.99
Uptime 00:02:12, 30.15,  0.26,  0.18,  1.17,  7.69, 39.38,-165.46,  8.38, 12.14,-11.30,101.57,-9425.64; 36.27,  0.33, -0.06,  1.01,-72.58, 76.03, 36.42, -3.06, 18.30,-20.27, 16.69,-1619.11
Uptime 00:02:12, 30.11, -0.11,  0.34,  1.06,-54.72, -1.86,-56.88, 17.65, -5.67,-17.74, 99.42,-9433.09; 36.27, -0.13, -0.06,  0.94,  4.05,-29.33,-15.84, -3.59, -7.96,-19.41, 12.75,-1621.18
Uptime 00:02:13, 30.15,  0.06,  0.11,  0.85,-11.29, 62.74,-57.78,  7.48,  4.06,-18.70,105.46,-9440.72; 36.27,  0.17,  0.02,  0.69, 44.44,-37.68,-42.20,  1.89, 14.02,-13.24,  7.34,-1626.75
Uptime 00:02:13, 30.20, -0.16,  0.19,  1.21,  9.10, 15.66,-19.14,  8.76, -7.45,-16.95,105.56,-9443.29; 36.27, -0.02,  0.12,  0.99, -0.29,-70.04,-83.58,  6.80, -0.98,-12.88, -1.99,-1637.95
Uptime 00:02:13, 30.15,  0.06,  0.07,  0.92,-36.05,  2.27,-110.51,  4.36,  3.71,-21.19,103.67,-9457.87; 36.18,  0.05, -0.27,  0.91, 18.82, -2.13,-54.95,-16.57,  3.29,-10.51, -2.29,-1645.21
Uptime 00:02:13, 30.20,  0.37,  0.04,  0.82, -4.69, 41.29,-104.97,  2.61, 24.32,-21.33,106.49,-9471.83; 36.27, -0.09,  0.21,  0.90, 29.56, 43.14,-11.88, 13.27, -5.78, -6.19,  3.50,-1646.79
Uptime 00:02:13, 30.11,  0.13,  0.25,  1.10, -3.01, 75.04,-113.51, 12.91,  6.73,-21.04,114.08,-9487.04; 36.27, -0.26,  0.28,  1.00,  8.23, 41.92, 19.00, 15.17,-13.96, -4.68,  9.21,-1644.24
Uptime 00:02:13, 30.11,  0.30, -0.13,  1.05,-22.60,-35.76,-68.00, -6.82, 15.66,-23.68,106.86,-9496.02; 36.27,  0.01, -0.32,  0.87, -3.48,-39.30,  5.26,-20.10,  0.49, -5.44,  3.93,-1643.54
Uptime 00:02:13, 30.15, -0.04, -0.04,  0.96, 31.22, 62.08,-38.58, -2.66, -2.43,-19.16,112.92,-9501.19; 36.27,  0.08,  0.25,  1.18,-31.07, 13.92, -7.81, 11.96,  3.75, -9.17,  5.61,-1644.59
Uptime 00:02:14, 30.15,  0.05,  0.38,  0.99,-30.69,-52.44,-58.16, 20.80,  2.64,-22.33,103.83,-9508.87; 36.27,  0.29,  0.27,  0.97, -4.44,-52.16,-45.96, 14.82, 16.25, -9.26, -1.58,-1650.66
Uptime 00:02:14, 30.25, -0.06, -0.07,  1.02,  7.07, -5.52,-83.74, -3.70, -3.22,-21.04,101.10,-9519.92; 36.27, -0.04, -0.17,  1.02,  7.30, 18.73,-17.32, -9.21, -2.14, -8.32,  0.92,-1652.94
Uptime 00:02:14, 30.15,  0.23,  0.17,  1.24, 27.65, 32.95,-152.32,  7.69, 10.37,-16.83,103.20,-9540.33; 36.22,  0.50, -0.03,  1.02,-73.69, 66.19, 35.87, -1.41, 25.92,-17.86,  9.07,-1648.14
Uptime 00:02:14, 30.20, -0.04,  0.45,  1.04,-48.31, 30.36,-17.67, 23.61, -1.91,-22.28,105.10,-9542.66; 36.32, -0.16,  0.11,  0.94, -2.08, -9.10,  8.32,  6.66, -9.79,-17.64,  7.91,-1647.04
Uptime 00:02:14, 30.25,  0.23, -0.07,  0.87,-17.03, 50.98,-51.89, -4.33, 14.48,-24.12,109.30,-9549.51; 36.27,  0.08, -0.15,  0.64, 29.69,-15.27,-22.22,-13.29,  6.98,-13.71,  5.64,-1649.97
Uptime 00:02:14, 30.20, -0.15,  0.19,  1.16, 23.92, 13.67, -3.37,  9.33, -7.37,-20.31,109.06,-9549.96; 36.27, -0.06, -0.05,  1.02,-16.72,-99.18,-66.63, -2.66, -3.35,-15.68, -7.43,-1658.90
Uptime 00:02:14, 30.15,  0.36,  0.22,  1.27,-53.76, 18.34,-89.92,  9.51, 15.59,-26.61,108.92,-9561.74; 36.41,  0.14, -0.15,  0.99, -1.25, 27.83,-31.04, -8.32,  8.13,-15.70, -3.87,-1662.97
Uptime 00:02:14, 30.20,  0.07,  0.05,  0.80,  1.69,-21.20,-89.11,  3.85,  4.84,-25.79,103.90,-9573.51; 36.27, -0.30,  0.03,  0.80, 32.37, 31.75, 11.39,  1.95,-20.62,-11.16,  0.72,-1661.46
Uptime 00:02:15, 30.15,  0.37,  0.14,  1.13, -1.85, 55.64,-116.33,  6.65, 17.83,-25.38,108.78,-9589.09; 36.32, -0.26,  0.16,  1.11, -7.57, 95.81, 52.07,  8.19,-12.97,-11.76, 13.55,-1654.49
Uptime 00:02:15, 30.29,  0.01,  0.26,  0.99,-45.21,-12.01,-11.80, 14.50,  0.39,-30.39,105.05,-9590.64; 36.36, -0.02, -0.23,  0.86,  8.93,-51.23, 14.80,-14.95, -1.39,-10.68,  6.73,-1652.55
Uptime 00:02:15, 30.25, -0.08, -0.21,  0.81,  8.10, 61.62,-28.65,-14.75, -5.81,-29.01,111.16,-9594.48; 36.22,  0.24,  0.06,  1.07, 13.22, 12.38, 11.11,  3.13, 12.42, -8.67,  7.97,-1651.06
Uptime 00:02:15, 30.20, -0.54,  0.41,  1.10,-11.29,-20.10,-11.58, 18.72,-24.83,-29.51,106.83,-9596.01; 36.22,  0.06,  0.19,  1.01, 19.11,-75.52,-20.37, 10.89,  3.14, -5.80, -2.02,-1653.75
Uptime 00:02:15, 30.11,  0.12, -0.16,  1.13,-16.37, 23.66,-58.30, -7.84,  5.95,-31.18,107.61,-9603.65; 36.32,  0.22, -0.35,  0.94, 21.73, 59.80,-14.66,-19.88, 12.06, -3.30,  5.46,-1655.67
Uptime 00:02:15, 30.20, -0.01,  0.15,  0.83, 11.87, 18.72,-62.15, 10.17, -0.43,-28.80,107.93,-9611.98; 36.32, -0.41,  0.13,  0.93, 15.11,  3.60,  8.00,  7.13,-23.82, -1.10,  6.30,-1654.60
Uptime 00:02:15, 30.20,  0.37,  0.17,  1.16, -7.15, 48.57,-80.01,  7.96, 17.49,-28.99,111.70,-9622.54; 36.32, -0.42,  0.25,  0.99,-15.05, 65.40, 44.13, 13.25,-22.62, -2.76, 15.08,-1648.77
Uptime 00:02:16, 30.20,  0.01,  0.04,  0.89,-26.67,-17.58,-20.24,  2.81,  0.37,-31.80,107.19,-9625.21; 36.32, -0.05, -0.29,  0.84, 10.21,-50.42, 35.45,-19.03, -3.44, -1.77,  8.33,-1644.09
Uptime 00:02:16, 30.15,  0.20, -0.07,  0.92, 13.11,-13.84, -4.70, -4.36, 12.30,-29.53,102.98,-9625.84; 36.41,  0.09,  0.10,  0.88, 58.35,-13.67,  1.93,  6.61,  5.56,  6.06,  6.26,-1643.83
Uptime 00:02:16, 30.25, -0.01,  0.33,  1.06, -3.32,  3.62,-19.11, 17.30, -0.34,-29.02,101.40,-9628.36; 36.41,  0.26,  0.26,  0.90, -3.45,-35.49,-13.91, 15.35, 15.36,  5.80,  1.23,-1645.67
Uptime 00:02:16, 30.29, -0.16, -0.13,  0.92,  2.64, -2.30,-57.67, -8.19, -9.92,-28.26, 99.26,-9636.09; 36.41, -0.04, -0.22,  1.00, 22.21, 43.00,  2.68,-12.56, -2.11,  8.35,  6.90,-1645.31
Uptime 00:02:16, 30.29,  0.20,  0.09,  0.90, 14.79, 17.58,-81.19,  5.50, 12.54,-25.69, 99.29,-9646.73; 36.32, -0.36,  0.04,  1.00,  8.02, 24.76, 12.18,  2.16,-20.03,  9.26, 10.34,-1643.71
Uptime 00:02:16, 30.20,  0.34,  0.20,  1.11, -1.84, 63.24,-93.58,  9.73, 16.84,-25.21,105.14,-9659.08; 36.32, -0.45,  0.18,  0.94,-14.21, 86.70, 49.29,  9.77,-25.00,  7.43, 21.85,-1637.21
Uptime 00:02:16, 30.25,  0.02,  0.04,  1.01, -2.05, -2.47,-59.45,  2.43,  0.88,-24.93,102.70,-9667.04; 36.22, -0.04, -0.09,  0.88, 20.29,-27.61, 15.74, -5.99, -2.41,  9.82, 17.83,-1635.10
Uptime 00:02:16, 30.29,  0.16,  0.24,  0.99, 13.97, 46.68,-53.13, 13.18,  8.76,-22.36,106.51,-9674.06; 36.22,  0.18,  0.02,  0.80, 36.84, -9.70,  1.43,  1.64, 12.77, 14.43, 15.97,-1634.91
Uptime 00:02:17, 30.15, -0.25,  0.24,  1.07, -8.86,  1.58,-14.16, 12.24,-12.83,-22.82,104.84,-9675.93; 36.27,  0.07,  0.14,  1.03,-27.36,-87.90,-56.61,  7.55,  4.11, 10.75,  4.20,-1642.38
Uptime 00:02:17, 30.20, -0.06, -0.14,  1.10,-34.60, 10.82,-73.13, -7.16, -3.06,-27.05,104.22,-9685.72; 36.32,  0.07, -0.27,  0.91, 21.05,  4.39,-24.66,-16.49,  4.45, 12.97,  4.60,-1645.69
Uptime 00:02:17, 30.25, -0.16, -0.10,  0.97, 15.39,-12.39,-61.45, -5.58, -9.24,-24.63,100.72,-9693.84; 36.27, -0.17, -0.12,  0.88, 10.75, 21.03, -2.84, -7.66,-10.73, 13.95,  7.44,-1646.06
Uptime 00:02:17, 30.29,  0.23,  0.36,  1.14, 20.03,  3.15,-139.75, 17.38, 10.95,-21.22, 98.89,-9712.14; 36.27,  0.50,  0.17,  1.20,-34.75, 54.18, 16.38,  7.56, 22.31,  9.36, 13.80,-1643.92
Uptime 00:02:17, 30.29, -0.14,  0.22,  0.93,-31.55, 45.26,-76.32, 13.25, -8.07,-24.64,102.98,-9722.29; 36.22, -0.21,  0.02,  0.97,-10.58, 12.13, 28.76,  1.04,-11.93,  7.81, 15.35,-1640.09
Uptime 00:02:17, 30.20,  0.32,  0.04,  1.06,-10.60,  0.82,-66.39,  1.96, 17.02,-25.48,100.68,-9731.06; 36.32, -0.02, -0.20,  1.00,  0.20,-41.21, -0.89,-11.16, -0.94,  7.46,  9.73,-1640.21
Uptime 00:02:17, 30.34,  0.13,  0.10,  0.92, 16.52, 48.56,-21.92,  6.23,  7.92,-22.56,105.22,-9734.15; 36.36,  0.20, -0.01,  1.05, 16.90, 26.82,  4.41, -0.74, 10.69,  9.63, 13.02,-1639.59
Uptime 00:02:17, 30.20, -0.06,  0.14,  1.01,  2.49, 36.78,-25.32,  7.78, -3.20,-21.63,107.90,-9737.47; 36.32,  0.20,  0.02,  1.11,-14.18,-49.94,-15.68,  0.84, 10.28,  7.63,  6.15,-1641.64
Uptime 00:02:18, 30.20, -0.11,  0.09,  0.98,-11.76, 59.85,-49.54,  5.05, -6.41,-22.62,113.61,-9744.00; 36.27, -0.06, -0.08,  0.93, -3.91, 19.45,-23.70, -5.06, -3.46,  6.87,  8.61,-1644.77
Uptime 00:02:18, 30.29, -0.13,  0.25,  1.09, -1.68,  8.72,-56.61, 12.88, -6.84,-22.13,112.62,-9751.59; 36.36, -0.02, -0.02,  1.09, 17.37, -7.12,-18.81, -1.05, -0.85,  9.00,  7.52,-1647.29
Uptime 00:02:18, 30.29, -0.02,  0.09,  0.97,-12.14,  8.33,-69.51,  5.29, -1.10,-23.14,111.46,-9760.70; 36.27, -0.22, -0.16,  0.80, 21.31,  5.34,-12.02,-11.13,-15.47, 11.33,  8.36,-1648.87
Uptime 00:02:18, 30.34,  0.12,  0.18,  1.08, 16.73,-42.82,-107.77,  9.45,  6.10,-20.33,103.57,-9774.92; 36.36,  0.20,  0.00,  0.98,-24.60, 54.73,  4.03,  0.24, 11.62,  7.93, 15.04,-1648.33
Uptime 00:02:18, 30.29, -0.10,  0.11,  0.94, -3.07, 33.76,-74.82,  6.53, -5.94,-20.19,106.05,-9784.95; 36.36, -0.02,  0.03,  1.00,  1.79,  6.56, 15.34,  1.65, -1.08,  8.04, 15.63,-1646.28
Uptime 00:02:18, 30.34,  0.42,  0.20,  0.95,-21.29,-25.66,-87.13, 10.93, 23.42,-22.30,100.17,-9796.36; 36.27,  0.06,  0.09,  0.99, -4.93, -2.31, 21.83,  5.44,  3.51,  7.35, 14.95,-1643.42
Uptime 00:02:18, 30.29,  0.32, -0.04,  1.02,-17.77, 27.62,-88.06, -2.18, 17.45,-24.18,101.36,-9807.89; 36.36,  0.07, -0.12,  0.95,  6.75,  2.12, 11.17, -7.07,  4.39,  7.93, 14.83,-1641.96
Uptime 00:02:19, 30.25,  0.32,  0.04,  0.99, 15.23, 50.28,-59.40,  2.44, 18.11,-21.69,105.43,-9815.68; 36.36,  0.26, -0.01,  0.96,  7.36, -7.49,-10.20, -0.61, 15.25,  8.70, 13.27,-1643.29
Uptime 00:02:19, 30.29,  0.28,  0.04,  1.09,  6.55, 15.01,-48.18,  2.18, 14.27,-20.37,104.98,-9822.04; 36.36, -0.09, -0.06,  1.00,  5.98,-15.39,-21.00, -3.40, -5.00,  9.24, 11.11,-1646.06
Uptime 00:02:19, 30.34,  0.20,  0.25,  0.91,  5.37, 61.69,-46.48, 15.16, 12.13,-18.95,110.74,-9828.26; 36.36,  0.03,  0.10,  0.92, -2.78, 17.08, -9.88,  6.23,  1.59,  8.81, 13.10,-1647.39
Uptime 00:02:19, 30.20, -0.04,  0.24,  1.09, -1.71, 55.33,-58.00, 12.67, -1.85,-18.54,115.72,-9835.92; 36.36,  0.02,  0.07,  0.98, -3.98, 16.97,-12.63,  3.99,  1.26,  8.20, 15.01,-1649.06
Uptime 00:02:19, 30.25, -0.06,  0.15,  0.97, -3.73, 22.71,-59.75,  8.98, -3.34,-18.48,116.41,-9843.81; 36.36, -0.04,  0.05,  0.98,-12.23,  7.60,-30.92,  3.08, -2.36,  6.51, 15.74,-1653.14
Uptime 00:02:19, 30.29, -0.12,  0.19,  1.02, -1.16, 10.69,-70.45, 10.72, -6.79,-18.04,115.62,-9853.25; 36.36, -0.06,  0.03,  0.95, 24.06, -4.23,-39.00,  1.88, -3.91,  9.58, 14.95,-1658.36
Uptime 00:02:19, 30.29, -0.29,  0.15,  0.87, -1.30, 12.65,-58.87,  9.45,-18.38,-17.66,115.31,-9861.02; 36.46, -0.30, -0.02,  0.82, 19.31, -1.32,-19.52, -1.52,-20.28, 11.86, 14.88,-1660.94
Uptime 00:02:19, 30.29,  0.06,  0.45,  1.09, 14.44,-83.54,-86.79, 22.48,  2.85,-14.99,102.14,-9872.47; 36.36,  0.09,  0.10,  1.14,-17.73, 49.86, 17.58,  5.08,  4.31,  9.43, 20.95,-1658.62
Uptime 00:02:20, 30.15,  0.02,  0.18,  0.97, -9.90, 43.08,-73.45, 10.53,  1.13,-15.78,105.73,-9882.31; 36.41, -0.09,  0.07,  0.89,-18.14, 33.74, 38.47,  4.76, -5.78,  6.95, 25.08,-1653.46
Uptime 00:02:20, 30.29,  0.05,  0.26,  1.03,-27.00, 38.56,-48.71, 13.86,  2.67,-18.65,108.51,-9888.70; 36.32, -0.19,  0.12,  0.97, 11.97,  2.79, 25.72,  6.91,-10.72,  8.49, 25.15,-1650.09
