Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:03:11, 28.32,  0.30, -0.20,  1.08,-17.89,-46.33,-49.59,-10.38, 15.33,-16.74,-29.00,-367.43; 36.18,  0.04,  0.05,  0.95,-17.41, 30.58,-104.50,  2.98,  2.36, 27.68, 41.85,-483.25
Uptime 00:03:11, 28.27, -0.21, -0.16,  0.88,  6.88,-18.53,-39.53, -9.84,-13.55,-15.75,-30.43,-372.41; 36.18, -0.38,  0.11,  0.85, 15.62, -4.17,-59.49,  6.69,-24.22, 29.19, 40.98,-490.75
Uptime 00:03:11, 28.32,  0.25,  0.11,  1.09, 34.26,-42.82,-118.52,  5.73, 13.06,-11.03,-35.46,-387.58; 36.18,  0.45,  0.42,  1.29,-64.67,-32.50, 16.28, 17.22, 18.37, 20.84, 35.71,-488.66
Uptime 00:03:11, 28.27,  0.43, -0.11,  1.13,-27.88, 33.03,-40.85, -5.24, 20.82,-14.35,-31.09,-392.73; 36.18, -0.17, -0.13,  0.91, 30.65,-27.96, -7.25, -7.82,-10.64, 24.05, 31.76,-489.58
Uptime 00:03:11, 28.32,  0.41, -0.16,  0.88, 20.20,  5.04,-32.24, -9.37, 24.50,-11.76,-30.33,-396.79; 36.18,  0.25,  0.14,  0.77, 24.87, 12.29,-21.87,  9.98, 17.86, 26.84, 32.29,-492.33
Uptime 00:03:11, 28.36,  0.03,  0.28,  1.01, -3.71, 33.76, 96.37, 15.31,  1.76,-11.69,-25.49,-384.36; 36.18, -0.29,  0.20,  1.11,-54.08,-120.64,-140.70,  9.92,-14.47, 19.66, 16.68,-510.48
Uptime 00:03:11, 28.32,  0.36, -0.23,  1.07,-21.31, -3.41,-20.85,-11.58, 18.22,-14.32,-25.77,-386.98; 36.27, -0.22, -0.29,  0.83, 25.01, 63.89,-97.86,-18.74,-14.00, 21.98, 24.51,-522.81
Uptime 00:03:11, 28.27, -0.08,  0.06,  0.86, 17.89,-31.18,-31.51,  3.74, -5.39,-11.75,-29.00,-390.95; 36.27, -0.26,  0.24,  0.78, 35.86,-66.14, -3.28, 15.97,-17.64, 26.29, 16.21,-523.23
Uptime 00:03:12, 28.32,  0.64,  0.20,  1.24,-62.44,  3.98,-52.20,  8.01, 26.87,-19.25,-28.45,-397.69; 36.18, -0.47,  0.25,  0.97,-30.11, 64.81, 49.09, 13.09,-25.16, 22.22, 24.58,-516.89
Uptime 00:03:12, 28.27,  0.46, -0.33,  0.94, 31.49, 12.74, 11.60,-17.71, 24.70,-15.33,-26.80,-396.23; 36.27,  0.30, -0.37,  0.88, 45.45,-55.73, 14.11,-21.53, 17.59, 26.96, 16.86,-515.12
Uptime 00:03:12, 28.22,  0.14,  0.16,  1.06, 62.56, 37.69,115.88,  8.64,  7.72, -7.00,-21.69,-381.39; 36.27, -1.00,  0.44,  1.16,-76.70,-26.67,-73.92, 16.07,-38.88, 17.12, 13.95,-524.58
Uptime 00:03:12, 28.27,  0.30, -0.11,  1.14,-64.70,-19.73, -7.60, -5.32, 14.76,-14.96,-23.99,-382.35; 36.18, -0.20, -0.18,  0.77, 33.69, 57.60,-55.29,-12.98,-14.00, 20.68, 21.06,-531.55
Uptime 00:03:12, 28.22, -0.23, -0.16,  0.82, 38.94,-54.16,  6.64,-10.95,-15.26,-10.03,-29.95,-381.51; 36.27, -0.40,  0.16,  0.63, 49.71,-73.56, 14.61, 12.13,-31.36, 26.69, 12.12,-529.69
Uptime 00:03:12, 28.36,  0.79,  0.20,  1.43,-40.77, 16.65,-68.12,  6.99, 28.72,-14.80,-27.83,-390.23; 36.27, -0.72,  0.29,  0.99,-42.23,110.47,103.61, 13.42,-34.82, 21.13, 26.43,-516.43
Uptime 00:03:12, 28.22,  0.35, -0.22,  0.94, -4.40,-11.55,  2.50,-12.50, 19.88,-15.30,-29.10,-389.91; 36.27,  0.19, -0.43,  0.88, 62.55,-62.34, 46.31,-25.46, 11.23, 27.92, 17.98,-510.59
Uptime 00:03:12, 28.36,  0.34,  0.06,  0.74, 57.04, 62.33, 69.83,  4.43, 24.53, -7.86,-21.31,-381.11; 36.27, -0.16,  0.58,  1.45,  3.94, 91.68,  8.87, 21.69, -5.97, 28.28, 29.06,-509.47
Uptime 00:03:13, 28.32,  0.12,  0.15,  1.15,-61.53,-65.49, -3.85,  7.28,  6.11,-15.34,-29.29,-381.61; 36.27,  0.30,  0.01,  0.85,-23.25, 29.08,-38.04,  0.60, 19.15, 24.79, 31.77,-514.38
Uptime 00:03:13, 28.36, -0.10, -0.29,  0.91,  7.30,  0.98, 18.11,-17.69, -5.89,-14.48,-28.46,-379.33; 36.27, -0.44,  0.10,  0.72, 40.21,-19.39,-37.45,  6.70,-31.32, 29.39, 29.37,-519.10
Uptime 00:03:13, 28.41,  0.27,  0.41,  1.08, 24.85,-59.46,-100.59, 20.27, 13.22,-10.72,-35.50,-392.00; 36.27,  0.61,  0.43,  1.43,-83.19,  7.27, 72.57, 15.40, 22.09, 18.84, 29.23,-509.96
Uptime 00:03:13, 28.36,  0.30, -0.26,  1.08,-37.15, 39.87,-12.40,-12.93, 14.96,-15.42,-30.09,-393.59; 36.32, -0.26, -0.37,  0.76, 10.09,-51.04, 39.10,-24.51,-17.46, 19.24, 22.60,-504.95
Uptime 00:03:13, 28.32,  0.48, -0.10,  0.98, 31.68,  3.33,-10.79, -5.26, 25.87,-11.31,-29.59,-394.95; 36.32,  0.18,  0.17,  0.89, 46.03, -5.24, -1.98, 10.56, 11.44, 24.75, 21.27,-505.20
Uptime 00:03:13, 28.36, -0.02,  0.16,  1.12,  5.31, 34.11,102.63,  8.34, -0.86,-10.25,-24.71,-381.81; 36.32, -0.54,  0.28,  1.05,-83.56,-107.22,-129.39, 13.47,-26.43, 14.04,  7.92,-521.76
Uptime 00:03:13, 28.41,  0.18, -0.10,  1.15,-22.93,-18.79,  4.05, -5.00,  8.96,-12.98,-26.71,-381.30; 36.27, -0.30, -0.46,  0.88, 53.07, 53.54,-52.06,-26.58,-16.98, 19.78, 14.71,-528.32
Uptime 00:03:13, 28.46, -0.00, -0.01,  0.85, 23.11,-38.15,-18.55, -0.79, -0.17, -9.88,-30.88,-383.64; 36.32, -0.22,  0.34,  0.76, 21.49,-54.43, 20.00, 23.14,-14.98, 22.50,  8.00,-525.80
Uptime 00:03:14, 28.32,  0.68,  0.11,  1.22,-42.89, 11.79,-62.40,  4.52, 29.16,-14.97,-29.37,-391.63; 36.41, -0.58,  0.32,  1.00,-63.51, 54.93, 80.98, 15.30,-28.81, 14.39, 15.31,-515.44
Uptime 00:03:14, 28.36,  0.38, -0.32,  0.92, 12.67,  9.43,-33.27,-17.90, 21.48,-13.46,-28.05,-395.82; 36.32,  0.22, -0.30,  0.89, 74.99,-30.73, 47.71,-17.82, 12.96, 23.01, 10.95,-509.42
Uptime 00:03:14, 28.32,  0.37,  0.22,  0.75, 28.78, 45.85, 73.50, 14.96, 25.54, -9.34,-22.34,-386.56; 36.32, -0.22,  0.50,  1.30, -3.86, 55.48,-15.42, 20.72, -8.88, 22.48, 17.75,-511.37
Uptime 00:03:14, 28.36,  0.07, -0.05,  1.13,-55.06,-68.99,  2.34, -2.52,  3.40,-16.11,-30.61,-386.26; 36.32,  0.32, -0.14,  0.81,-16.57, 44.84,-50.81, -9.37, 21.42, 19.77, 22.60,-517.87
Uptime 00:03:14, 28.41,  0.04, -0.20,  0.93, 19.25,-17.55,  4.99,-12.04,  2.70,-13.65,-32.22,-385.63; 36.32, -0.21,  0.21,  0.90, 35.37,-32.99,  8.10, 12.74,-12.89, 24.00, 18.33,-516.85
Uptime 00:03:14, 28.36,  0.57,  0.10,  1.05,-15.94, -5.66,-91.76,  4.67, 28.28,-15.26,-32.84,-397.19; 36.32, -0.22,  0.30,  1.06,-105.97,105.02,118.80, 15.60,-11.27, 10.74, 31.15,-501.88
Uptime 00:03:14, 28.41,  0.28, -0.38,  1.06,  2.59, 13.87,-36.61,-19.05, 14.10,-15.00,-30.71,-401.91; 36.32,  0.03, -0.57,  0.80, 67.10,-36.06, 52.06,-35.32,  1.72, 18.30, 25.94,-495.16
Uptime 00:03:15, 28.41,  0.31,  0.32,  0.73, 23.45, 28.02, 60.24, 22.05, 21.00,-11.37,-27.06,-394.32; 36.32, -0.02,  0.42,  0.91, 52.43, 29.62,-29.37, 24.80, -1.05, 24.91, 29.10,-498.86
Uptime 00:03:15, 28.36,  0.05,  0.02,  1.36,-64.57,-19.49, 13.48,  0.64,  2.19,-19.23,-29.00,-392.60; 36.32,  0.42, -0.01,  0.88,-48.67, 17.66,-65.80, -0.73, 25.53, 18.29, 30.22,-507.29
Uptime 00:03:15, 28.36,  0.13, -0.37,  0.75,  4.96,-18.79, -1.56,-26.02,  8.72,-18.75,-30.92,-392.79; 36.32, -0.23,  0.15,  0.82, 61.17,-11.07,-21.66,  9.89,-15.47, 25.67, 28.56,-510.02
Uptime 00:03:15, 28.36,  0.21,  0.14,  1.01, 15.05, -9.80,-93.69,  7.93, 11.62,-16.36,-31.74,-404.60; 36.32,  0.40,  0.31,  1.27,-73.15, 39.66, 76.65, 13.07, 16.95, 16.39, 32.55,-500.36
Uptime 00:03:15, 28.51,  0.19, -0.31,  1.07,-17.56, 19.96,-34.61,-16.08,  9.81,-18.66,-28.68,-409.24; 36.32, -0.13, -0.71,  0.84, 40.01,-49.31, 35.19,-39.87, -6.62, 20.52, 25.55,-495.64
Uptime 00:03:15, 28.32,  0.37,  0.27,  0.88, 36.67, 11.72, 48.78, 15.81, 21.73,-13.44,-27.10,-403.09; 36.32,  0.27,  0.28,  0.92, 41.45, 13.43,-34.36, 16.10, 15.38, 25.55, 26.39,-499.97
Uptime 00:03:15, 28.36,  0.03,  0.17,  1.37,-21.36, 12.77, 61.85,  7.00,  1.29,-15.67,-25.00,-395.30; 36.32,  0.44,  0.44,  0.96,-99.86,-112.38,-111.46, 22.57, 22.46, 13.16, 11.54,-514.02
Uptime 00:03:15, 28.36,  0.13, -0.22,  0.93,-21.62,-18.16, 19.89,-12.91,  7.99,-18.35,-26.96,-392.73; 36.32, -0.44, -0.20,  0.81, 57.40, 20.64,-48.96,-12.36,-27.84, 19.91, 14.47,-520.33
Uptime 00:03:16, 28.51,  0.07,  0.28,  0.90, 21.28,-21.43,-37.82, 16.94,  4.42,-15.01,-29.15,-397.50; 36.41,  0.03,  0.48,  1.32,-12.00,-49.45, 20.31, 19.76,  1.32, 18.42,  8.05,-517.77
Uptime 00:03:16, 28.36,  0.59, -0.17,  1.13,-29.54, 40.48, -1.18, -7.47, 27.15,-18.51,-24.12,-397.65; 36.32, -0.29, -0.25,  0.75,-20.25,-12.73, 52.95,-17.53,-20.30, 15.20,  6.72,-511.10
Uptime 00:03:16, 28.36,  0.42, -0.04,  1.00, 28.64,  2.02, 22.57, -2.00, 22.64,-14.59,-23.83,-394.76; 36.32,  0.32,  0.30,  0.85, 57.56,-26.96, 26.20, 18.38, 19.52, 22.48,  2.82,-507.75
Uptime 00:03:16, 28.46,  0.36,  0.07,  0.90, 38.52, 37.96,110.40,  4.09, 21.75, -9.46,-19.10,-380.85; 36.32, -0.87,  0.67,  1.24,-100.60, -6.20,-58.39, 23.74,-31.60, 10.09,  2.63,-515.11
Uptime 00:03:16, 28.41,  0.08, -0.26,  1.10,-28.58,-38.64, 15.37,-13.13,  3.93,-13.12,-23.65,-378.88; 36.32, -0.24, -0.58,  0.82, 44.64, 54.81,-24.39,-34.30,-13.35, 14.80,  9.72,-518.23
Uptime 00:03:16, 28.41,  0.08,  0.33,  0.92, 23.08,-27.26,-29.14, 19.38,  4.56, -9.62,-26.63,-382.55; 36.32, -0.19,  0.53,  1.03, -0.29,-77.22, 26.49, 26.91, -9.28, 15.01,  0.17,-514.89
Uptime 00:03:16, 28.41,  0.54, -0.19,  1.18,-34.28, 28.48, 18.64, -8.21, 24.46,-13.82,-23.07,-380.20; 36.36, -0.37, -0.17,  0.86,-15.68,-11.04, 64.08,-10.05,-22.61, 12.57, -0.74,-506.82
Uptime 00:03:16, 28.46,  0.11, -0.14,  0.70, 32.09, 22.01,115.65,-11.52,  8.41, -9.72,-20.00,-365.28; 36.32,  0.21,  0.24,  0.94, 43.37,  8.11,  7.12, 14.28, 12.16, 18.09,  0.05,-505.90
Uptime 00:03:17, 28.41, -0.07,  0.22,  1.33, 23.59, 47.79,103.76,  9.26, -3.06, -6.43,-13.63,-352.21; 36.32, -0.33,  0.18,  1.27,-98.60,-118.03,-39.74,  7.92,-14.52,  5.71,-14.23,-510.90
Uptime 00:03:17, 28.46,  0.09, -0.39,  1.04, -0.40, 24.66, 58.55,-20.59,  4.82, -6.76,-10.41,-344.83; 36.27, -0.30, -0.54,  0.81, 56.03, 85.51, 30.90,-31.64,-17.25, 11.88, -3.04,-507.01
Uptime 00:03:17, 28.41, -0.05,  0.17,  0.66, 30.87,-56.44, -8.38, 14.61, -4.16, -2.46,-17.20,-345.91; 36.36,  0.23,  0.50,  1.31,-45.51,-22.93, 79.77, 20.54,  9.25,  6.34, -6.04,-496.80
Uptime 00:03:17, 28.46,  0.44, -0.07,  1.18,-18.84, 60.25, 17.13, -3.14, 20.48, -4.80, -9.83,-343.75; 36.27, -0.42, -0.22,  0.73, -3.16,-35.21, 98.49,-14.66,-29.18,  5.53, -9.69,-484.39
Uptime 00:03:17, 28.41,  0.14, -0.16,  0.79, 20.90,-24.71, 57.54,-11.33, 10.13, -2.35,-12.88,-336.50; 36.36,  0.26,  0.33,  0.94, 34.21,-27.67, 27.15, 18.74, 14.80, 10.02,-13.20,-480.97
Uptime 00:03:17, 28.46,  0.05,  0.19,  1.22, 10.11, 38.71, 82.60,  8.87,  2.31, -0.86, -7.82,-325.92; 36.46, -0.10,  0.41,  1.13,-79.56,-93.70,-62.42, 19.87, -4.61,  0.24,-24.60,-488.96
Uptime 00:03:17, 28.51,  0.03, -0.32,  1.09, 12.73, 22.68, 29.15,-16.09,  1.56,  0.41, -4.89,-322.25; 36.36, -0.41, -0.33,  0.85, 32.12, 85.92,  3.18,-19.44,-24.12,  3.81,-13.02,-488.56
Uptime 00:03:17, 28.55,  0.01,  0.17,  0.69, 23.05,-26.02,-98.63, 13.69,  0.64,  3.57, -8.07,-334.88; 36.36,  0.37,  0.41,  1.32,-39.38,-41.88, 42.54, 16.69, 15.12, -0.87,-18.31,-483.11
Uptime 00:03:18, 28.51,  0.43, -0.13,  1.25,-24.40, 33.76,-23.36, -5.63, 19.05,  0.37, -4.12,-337.82; 36.36, -0.24, -0.58,  0.86, 14.69, 10.90, 72.72,-32.86,-13.05,  0.30,-16.34,-473.95
Uptime 00:03:18, 28.46,  0.34,  0.12,  0.84, 13.34, 23.12, 28.99,  7.72, 21.80,  2.17, -1.62,-334.17; 36.27,  0.45,  0.40,  0.77, 52.96, 20.47,-43.89, 24.39, 27.49,  7.32,-14.03,-479.48
Uptime 00:03:18, 28.51, -0.20,  0.09,  1.36,-40.11,  3.88, 15.22,  3.88, -8.48, -2.83, -0.93,-332.22; 36.36,  0.05,  0.33,  0.91,-87.93,-74.70,-132.59, 19.77,  2.79, -3.46,-23.18,-496.45
Uptime 00:03:18, 28.55,  0.13, -0.28,  0.89,  6.49,-74.45,  5.04,-17.37,  7.90, -2.32,-10.26,-331.58; 36.36, -0.21,  0.04,  0.94, 59.46,  3.27,-19.20,  2.36,-12.43,  4.00,-22.06,-498.87
Uptime 00:03:18, 28.41,  0.04,  0.06,  0.87, 31.60, 16.94,-97.56,  4.24,  2.95,  1.71, -8.03,-343.88; 36.36,  0.45,  0.43,  1.17,-58.57, 21.89, 75.03, 19.02, 19.85, -2.93,-19.32,-489.42
Uptime 00:03:18, 28.46,  0.30, -0.24,  1.18, -4.75, 13.93,-53.04,-11.35, 13.90,  0.85, -6.40,-350.66; 36.36, -0.10, -0.75,  0.96, 53.31,-60.90, 11.61,-37.73, -4.57,  3.06,-26.48,-487.93
Uptime 00:03:18, 28.60,  0.34,  0.33,  0.81,  1.75, 20.91, 45.95, 20.55, 21.53,  1.47, -4.12,-344.87; 36.36,  0.39,  0.35,  0.79, 56.07, 41.30,-49.54, 21.48, 24.56, 10.35,-21.34,-494.17
Uptime 00:03:18, 28.46, -0.35,  0.01,  1.24,-46.93,  4.85, -5.21,  0.41,-15.81, -4.35, -3.12,-345.53; 36.36,  0.11,  0.16,  0.84,-76.22,-62.99,-109.00, 10.74,  7.60,  0.95,-28.84,-507.91
Uptime 00:03:19, 28.51,  0.24, -0.26,  0.98, 18.14,-59.41, 27.28,-14.60, 13.38, -2.26,-10.84,-342.01; 36.36, -0.40,  0.23,  0.94, 48.84, -9.24,-17.61, 12.68,-22.57,  7.36,-28.98,-510.18
Uptime 00:03:19, 28.46,  0.17,  0.18,  0.96, 12.84, -8.96,-95.24, 10.52,  9.95, -0.42,-11.93,-354.01; 36.41,  0.15,  0.37,  1.03,-91.15, 83.22,120.83, 19.44,  7.94, -3.65,-18.29,-494.96
Uptime 00:03:19, 28.51,  0.37, -0.44,  1.17, 17.04, 16.40,-34.95,-19.62, 16.38,  1.35, -9.94,-358.52; 36.36,  0.05, -0.63,  0.90, 60.53,-35.16, 48.58,-35.11,  2.60,  3.37,-22.42,-488.69
Uptime 00:03:19, 28.55,  0.28,  0.43,  0.77,  3.05, 25.52, 74.81, 27.62, 17.69,  2.25, -6.94,-349.09; 36.27,  0.10,  0.33,  0.92, 58.20, 35.36,-20.53, 19.84,  5.64, 10.89,-17.72,-491.28
Uptime 00:03:19, 28.41, -0.04,  0.04,  1.39,-57.93,-33.69,  6.98,  1.61, -1.53, -4.92,-10.93,-348.21; 36.36,  0.38,  0.08,  0.90,-53.47,-22.34,-65.77,  4.79, 22.84,  4.16,-20.58,-499.56
Uptime 00:03:19, 28.55,  0.12, -0.33,  0.81,  4.67,-24.06, 18.00,-21.91,  8.11, -4.67,-13.90,-345.91; 36.32, -0.30,  0.08,  0.87, 49.42,-12.83, -8.24,  4.82,-19.30, 10.37,-21.39,-500.62
Uptime 00:03:19, 28.41,  0.23,  0.16,  0.98, -2.84,  2.14,-71.62,  8.82, 13.10, -4.75,-13.62,-354.93; 36.36,  0.14,  0.24,  1.10,-82.90, 89.51, 96.63, 12.05,  6.94,  0.17,-10.05,-488.44
Uptime 00:03:19, 28.46,  0.37, -0.21,  1.07,-18.78, 19.93,-22.85,-10.74, 18.82, -7.19,-11.26,-357.81; 36.32,  0.02, -0.66,  0.90, 62.20,-46.52, 37.74,-36.18,  1.13,  7.12,-15.61,-483.69
Uptime 00:03:20, 28.60,  0.31,  0.24,  0.84, 12.52, 36.45, 59.10, 15.18, 19.33, -5.16, -6.81,-350.19; 36.41,  0.22,  0.38,  0.81, 55.22, 40.29,-31.74, 24.52, 13.82, 14.45,-10.48,-487.78
Uptime 00:03:20, 28.55, -0.31,  0.09,  1.32,-50.93,-29.31, 13.59,  3.69,-13.00,-11.27,-10.03,-348.48; 36.41,  0.22,  0.16,  0.89,-68.64,-41.83,-80.56, 10.00, 13.90,  5.89,-15.72,-497.93
Uptime 00:03:20, 28.60,  0.13, -0.37,  0.84,  8.47,-38.80, 36.35,-23.71,  8.02,-10.47,-14.79,-343.90; 36.41, -0.22,  0.11,  0.85, 57.07,-15.67,-10.12,  6.85,-14.46, 12.95,-17.05,-499.21
Uptime 00:03:20, 28.46,  0.24,  0.11,  0.94, 19.85, 13.58,-75.08,  6.36, 14.09, -7.65,-13.07,-353.51; 36.32,  0.18,  0.46,  1.16,-99.73, 96.73,116.72, 21.49,  8.09,  0.61, -4.74,-484.27
Uptime 00:03:20, 28.60,  0.28, -0.32,  1.15, -9.06, 21.07,-32.35,-15.08, 12.95, -8.92,-10.46,-357.58; 36.41, -0.11, -0.80,  0.90, 56.50,-46.84, 37.03,-41.45, -5.37,  6.75,-10.32,-479.60
Uptime 00:03:20, 28.46,  0.32,  0.24,  0.85, 21.36, 29.38, 56.70, 14.97, 20.03, -5.76, -6.97,-350.32; 36.41,  0.07,  0.37,  0.72, 41.34, 43.92,-33.20, 27.22,  4.99, 12.34, -4.70,-483.85
Uptime 00:03:20, 28.51, -0.29,  0.12,  1.26,-51.21,-11.37, 22.72,  5.10,-12.93,-11.86, -7.98,-347.46; 36.41,  0.40,  0.33,  0.98,-84.22,-70.99,-90.82, 17.39, 20.93,  2.05,-13.79,-495.29
Uptime 00:03:20, 28.60,  0.09, -0.39,  0.73,-10.51,-38.94, 39.16,-28.23,  6.11,-13.49,-12.75,-342.53; 36.41, -0.36, -0.05,  0.85, 61.19, -8.98,-29.95, -3.23,-23.00,  9.50,-14.16,-499.07
Uptime 00:03:21, 28.51,  0.21,  0.13,  0.92, 18.24,-15.73,-68.90,  7.73, 12.57,-10.65,-14.82,-351.83; 36.41,  0.43,  0.39,  1.25,-65.94, 58.29, 90.20, 16.47, 18.26,  0.91, -6.54,-486.89
Uptime 00:03:21, 28.46,  0.30, -0.19,  1.07,-26.14, 36.94,-31.36, -9.73, 15.68,-13.86,-10.28,-355.78; 36.41, -0.18, -0.56,  0.85, 16.64,-57.65, 37.84,-33.11,-10.16,  2.29,-13.32,-482.12
Uptime 00:03:21, 28.60,  0.44,  0.03,  0.91, 23.39,  6.98, 12.43,  1.95, 25.77,-10.66, -9.73,-354.21; 36.51,  0.34,  0.33,  0.88, 45.01, 12.84,-11.83, 18.94, 19.89,  8.18,-11.87,-483.61
Uptime 00:03:21, 28.51, -0.07,  0.16,  1.20,-16.28, 10.59, 73.63,  7.59, -3.33,-12.33, -8.14,-344.79; 36.41,  0.14,  0.42,  1.02,-106.22,-139.91,-123.43, 22.11,  7.27, -4.87,-29.32,-499.41
Uptime 00:03:21, 28.60,  0.12, -0.35,  0.97,-12.89,-32.70, 18.37,-19.64,  6.89,-14.07,-12.15,-342.48; 36.41, -0.36, -0.39,  0.82, 41.11, 12.72,-39.06,-23.72,-21.51, -0.17,-26.74,-504.33
Uptime 00:03:21, 28.60,  0.24,  0.30,  0.75, 10.72,-19.08,-70.06, 21.00, 16.48,-12.05,-14.59,-351.30; 36.41,  0.08,  0.54,  1.19, -9.73,-22.23, 35.03, 24.55,  3.65, -0.88,-29.02,-499.92
Uptime 00:03:21, 28.51,  0.41, -0.15,  1.14,-20.11, 21.99,  3.71, -7.10, 19.56,-14.47,-11.93,-350.83; 36.51, -0.33, -0.41,  0.80, -7.83,-18.41, 45.13,-25.23,-20.11, -2.35,-30.35,-494.14
Uptime 00:03:21, 28.60,  0.49, -0.04,  0.92, 15.01, 37.64, -8.26, -2.37, 28.28,-12.37, -7.61,-351.87; 36.41,  0.32,  0.28,  0.92, 58.76,  0.14, -3.45, 16.00, 18.68,  5.28,-30.10,-494.58
Uptime 00:03:22, 28.60,  0.14,  0.18,  1.15, -8.09, 46.02, 80.29,  8.67,  6.63,-12.97, -1.82,-341.59; 36.41, -0.18,  0.43,  1.07,-93.89,-82.32,-122.06, 21.85, -9.07, -6.17,-39.64,-510.20
Uptime 00:03:22, 28.60,  0.05, -0.32,  1.03,-19.70,-57.80, 15.15,-17.05,  2.79,-15.48, -8.98,-339.68; 36.41, -0.43, -0.49,  0.92, 49.86, 17.59,-43.77,-25.75,-22.29, -0.40,-36.23,-515.72
Uptime 00:03:22, 28.55,  0.16,  0.24,  0.83, 25.56,-12.85,-45.56, 16.06, 10.49,-11.70,-10.59,-345.42; 36.41,  0.16,  0.45,  1.20, -6.34,-22.00, 37.42, 20.46,  7.09, -0.77,-38.36,-511.00
Uptime 00:03:22, 28.69,  0.39, -0.06,  1.22,-25.06, 27.56,-23.08, -2.78, 17.50,-14.69, -7.25,-348.40; 36.51, -0.37, -0.33,  0.80, -1.18,-34.11, 50.35,-20.55,-23.29, -1.31,-41.44,-504.51
Uptime 00:03:22, 28.51,  0.39, -0.15,  0.93, 31.10, 25.44,  1.36, -8.58, 22.64,-10.72, -4.41,-348.23; 36.36,  0.21,  0.37,  0.94, 44.58,  1.37, -1.35, 20.89, 11.53,  4.63,-40.67,-504.68
Uptime 00:03:22, 28.60,  0.08,  0.20,  1.15, 11.94, 19.90, 86.87, 10.01,  3.83, -8.83, -1.95,-337.28; 36.41, -0.35,  0.48,  1.15,-93.73,-89.34,-112.94, 21.56,-15.69, -6.60,-50.58,-518.91
Uptime 00:03:22, 28.51,  0.17, -0.29,  1.09,-18.80,-48.31, 18.61,-14.76,  8.66,-11.31, -8.14,-334.90; 36.51, -0.35, -0.49,  0.85, 31.83, 27.86,-45.49,-28.08,-19.78, -3.04,-45.68,-524.73
Uptime 00:03:23, 28.60,  0.14,  0.32,  0.90, 22.32,-14.80,-43.92, 19.21,  8.15, -7.94, -9.97,-340.44; 36.32, -0.13,  0.42,  1.02, 11.69,-41.38, 30.63, 22.18, -6.90, -1.09,-49.74,-520.87
Uptime 00:03:23, 28.60,  0.45, -0.13,  1.25,-40.35, 20.25,-24.76, -5.65, 19.75,-12.88, -7.66,-343.56; 36.46, -0.40, -0.06,  0.88,-50.44, 22.20, 68.49, -3.82,-24.45, -7.37,-45.51,-512.24
Uptime 00:03:23, 28.60,  0.42, -0.23,  0.99, 27.51, 19.41,-21.04,-12.26, 22.30, -9.39, -5.50,-346.27; 36.46,  0.12,  0.15,  0.90, 68.91,-27.57, 31.82,  9.13,  7.71,  1.67,-48.24,-508.14
Uptime 00:03:23, 28.55,  0.29,  0.09,  0.79, 29.69,  8.82, 81.16,  5.91, 19.94, -5.42, -4.70,-336.04; 36.46, -0.71,  0.65,  1.22,-57.68, 10.37,-77.03, 24.62,-27.34, -4.99,-45.45,-517.84
Uptime 00:03:23, 28.60,  0.09, -0.21,  1.24,-23.76,-29.86, -3.11, -9.41,  3.96, -8.48, -8.43,-336.44; 36.36, -0.11, -0.54,  0.89, 18.49, 55.02,-48.24,-31.33, -5.92, -3.20,-37.52,-524.02
Uptime 00:03:23, 28.55,  0.20,  0.01,  0.89, 15.57,-21.49,-18.50,  0.46, 12.89, -6.38,-11.18,-338.77; 36.46, -0.16,  0.35,  0.71, 26.67,-27.08, 22.26, 25.63,-11.72,  0.67,-39.88,-521.21
Uptime 00:03:23, 28.51,  0.54,  0.04,  1.29,-29.36,  8.56,-67.18,  1.80, 22.94, -9.84,-10.35,-347.24; 36.46, -0.48,  0.34,  0.98,-76.75, 62.35, 92.84, 17.33,-24.80, -8.48,-30.89,-509.51
Uptime 00:03:23, 28.60,  0.44, -0.42,  0.89, 10.40, 13.58,-31.59,-22.78, 23.79, -8.79, -8.92,-351.28; 36.46,  0.13, -0.09,  0.92, 82.81,-41.86, 38.31, -5.41,  8.06,  1.97,-35.68,-504.61
Uptime 00:03:24, 28.60,  0.41,  0.22,  0.67, 21.97, 14.22, 53.62, 15.55, 30.28, -5.59, -7.59,-344.53; 36.55,  0.01,  0.47,  1.19, -3.10, 26.98,-21.34, 21.63,  0.64,  1.98,-31.65,-507.30
Uptime 00:03:24, 28.65, -0.02, -0.06,  1.15,-48.26,-41.75, -6.21, -3.05, -0.79,-11.50,-12.58,-345.31; 36.46,  0.29, -0.24,  0.83,-16.52, 41.69,-62.15,-15.46, 18.39, -0.41,-26.24,-515.13
Uptime 00:03:24, 28.51,  0.32, -0.10,  0.97, 14.72,-15.96,-10.09, -5.67, 18.17, -9.54,-14.69,-346.60; 36.46, -0.18,  0.34,  0.90, 23.01, -9.27,  7.56, 20.18,-10.61,  2.89,-26.66,-514.16
